,"US3YT=RR,Bid Yield, ","US3YT=RR,Volatility,1 个月","US3YT=RR,Volatility,2 个月","US3YT=RR,Volatility,3 个月","US3YT=RR,Volatility,6 个月","US3YT=RR,Volatility,1 年","US3YT=RR,Volatility,23 天数"
2019/8/20,1.449,60.4246982828019,52.8106254288551,49.8621790901879,38.8492828990155,31.0578289031773,60.4246982828019
2019/8/19,1.481,60.7820340558467,53.9475699252875,49.8873429495916,38.8369607518838,31.0081484759805,60.7820340558467
2019/8/16,1.428,58.83018790354,52.9875792353194,49.1577116374083,38.5002211482299,30.7742391143248,58.83018790354
2019/8/15,1.447,59.5786840292902,53.0044496632857,49.3446987633335,38.5156868512554,30.771167598518,59.5786840292902
2019/8/14,1.519,58.0737525076829,52.0773203910821,48.6862581896788,38.0769839068338,30.4332734342891,58.0737525076829
2019/8/13,1.604,55.7933369940388,51.0236285404484,47.7300170283586,37.4001912904082,29.9944376019096,55.7933369940388
2019/8/12,1.508,51.5150487401894,48.6440385003802,46.0422106262074,36.3210060035476,29.3240863785406,51.5150487401894
2019/8/9,1.572,50.8149261041092,47.803706351723,45.4807516416214,35.9332195695663,29.1001669620511,50.8149261041092
2019/8/8,1.545,50.6757355443519,48.2105727562828,45.2835975295111,35.8226237557644,29.038399474274,50.6757355443519
2019/8/7,1.505,49.4164525119722,47.7054478652219,44.9031268128961,35.6351849658379,28.9041496064171,49.4164525119722
2019/8/6,1.559,54.3640109355606,47.4838648678543,44.5659257549901,35.564422341538,28.7892971746011,54.3640109355606
2019/8/5,1.543,54.146454331863,47.4371999488726,44.4694968910983,35.6339137327675,28.7723515113403,54.146454331863
2019/8/2,1.679,46.9088082349541,43.3856595094336,41.5835788251543,33.8475548545228,27.6040860777393,46.9088082349541
2019/8/1,1.674,47.8271536672795,45.1214020725586,41.8839910769452,33.8530618357596,27.6006095384236,47.8271536672795
2019/7/31,1.848,33.7493631406102,41.196540519671,37.4853077517051,31.0650630961935,25.8856196218128,33.7493631406102
2019/7/30,1.815,34.6600235663965,40.8954143727591,37.3115726749044,31.0548587131021,25.8320440007473,34.6600235663965
2019/7/29,1.81,37.229341940059,41.0561096628137,37.3553789131492,31.1024426166295,25.8465297673323,37.229341940059
2019/7/26,1.834,36.9957767295692,41.3273529931262,37.4388101918554,31.0994216934377,25.8312579629314,36.9957767295692
2019/7/25,1.823,38.4751009366887,41.7228930437107,37.427067332217,31.1484915563446,25.8252015757398,38.4751009366887
2019/7/24,1.793,39.6893067321477,42.8620627807627,37.3266858388384,31.1799799707563,25.7856711171344,39.6893067321477
2019/7/23,1.799,40.1305456305425,42.9196226747592,37.3458838768196,31.2204750020237,25.807570850841,40.1305456305425
2019/7/22,1.774,43.7768746230773,42.8783383512593,37.2094600250925,31.1657347891761,25.7649527319573,43.7768746230773
2019/7/19,1.78,43.7729734626512,43.0588191924249,37.2351055398476,31.166285768432,25.7871283921648,43.7729734626512
2019/7/18,1.75,43.3910388099893,42.7325031739016,36.9824975128379,31.0441353655654,25.7282949475157,43.3910388099893
2019/7/17,1.807,42.2959559039134,42.4907485065977,36.7306189272288,30.79256684388,25.57432976621,42.2959559039134
2019/7/16,1.844,43.1100180504296,42.4967219682174,36.5951093971925,30.6944202398351,25.5123276851245,43.1100180504296
2019/7/15,1.812,43.3653956121185,42.249108021117,36.7188743823957,30.5721887045449,25.4628732102014,43.3653956121185
2019/7/12,1.817,43.3650711936238,42.6580555442889,36.8707424312937,30.7804835323382,25.5082410996896,43.3650711936238
2019/7/11,1.833,44.4281175083714,42.645669685613,36.8641286439783,30.8814806986215,25.5016577745842,44.4281175083714
2019/7/10,1.798,44.2169368384083,42.300764900822,36.5893642759855,31.5242003584061,25.4385726168934,44.2169368384083
2019/7/9,1.854,43.5549066278396,41.9357144508277,36.2549707855765,32.0495428965169,25.2766769925962,43.5549066278396
2019/7/8,1.827,43.597996917771,41.7544020429908,36.0836521110033,31.9705246510987,25.2391169697119,43.597996917771
2019/7/5,1.827,44.1256428325755,41.783218739041,36.0897520965456,32.0646196863124,25.2541858327898,44.1256428325755
2019/7/3,1.709,41.3235657169206,37.7589952625132,33.3515241166862,30.5492475848566,24.3466926641283,41.3235657169206
2019/7/2,1.712,45.5936436095235,38.3647708402792,33.3633570493819,30.7122742202147,24.3467462063566,45.5936436095235
2019/7/1,1.744,45.4397639127189,38.5433591317732,33.8536945659632,30.7058165578114,24.2937753720441,45.4397639127189
2019/6/28,1.698,44.1032587449115,37.7381147030629,33.7043144768168,30.5354569395292,24.1333419588394,44.1032587449115
2019/6/27,1.706,44.412789788815,37.8941667575162,33.8873179321469,30.5356729477132,24.1848209340225,44.412789788815
2019/6/26,1.75,45.2085870426466,37.7382953471722,33.7430767220432,30.4119115824672,24.0765797843909,45.2085870426466
2019/6/25,1.677,43.7417144293844,35.8565304845774,32.4549873825035,29.7243898836729,23.7138829857696,43.7417144293844
2019/6/24,1.69,43.7317680031115,35.9695534771867,32.9466049053955,29.7915109475227,23.7065551423489,43.7317680031115
2019/6/21,1.739,43.9965068756829,35.5971669842377,33.3356508414558,29.6084720006723,23.5665664226457,43.9965068756829
2019/6/20,1.68,41.9629514173987,34.2103556651331,32.4460212346255,29.1551693522784,23.3436838941881,41.9629514173987
2019/6/19,1.707,41.9832807809741,34.1632131981835,32.9276414941365,29.1058995295619,23.3086205938322,41.9832807809741
2019/6/18,1.799,40.1804601700589,32.3078236680142,31.5967394784062,28.2880117423313,22.8352718446958,40.1804601700589
2019/6/17,1.804,40.386559030973,32.6310214424538,31.6622198577762,28.4073274521517,22.9910612227534,40.386559030973
2019/6/14,1.796,40.4638518879183,32.5613866789391,31.6299862681658,28.4111730880064,22.9840599349472,40.4638518879183
2019/6/13,1.771,40.2722440142886,32.9311974949283,31.457148338723,28.3764211842137,23.3733080503615,40.2722440142886
2019/6/12,1.828,39.5675009415628,32.6308022121477,30.9904216651232,28.1826279445138,24.3102504674501,39.5675009415628
2019/6/11,1.871,39.3042654149802,32.326407985506,30.8470022013211,28.0540085916057,24.2547508198227,39.3042654149802
2019/6/10,1.871,39.5630484392448,32.3183394033521,30.9281392522217,28.0737216311513,24.2574557489321,39.5630484392448
2019/6/7,1.817,37.4782037837044,31.3466319580024,30.1899201556279,27.6981182629881,24.1637714568775,37.4782037837044
2019/6/6,1.845,37.4531269833754,31.2863341129413,30.3803776915255,27.6585384428589,24.1261113286124,37.4531269833754
2019/6/5,1.807,35.9766913798328,30.6682418897863,29.96086785056,27.4630163838322,24.0314795797777,35.9766913798328
2019/6/4,1.834,37.4826173635728,30.8622466702863,29.9313006834531,27.4181653833528,24.0137745272805,37.4826173635728
2019/6/3,1.797,36.908455419725,30.2357899544733,29.4921709870137,27.2579437659621,23.9168390416993,36.908455419725
2019/5/31,1.895,33.7809870826747,28.9345285066157,28.3300405436652,26.3499556483849,23.3713800276271,33.7809870826747
2019/5/30,2.018,28.2496372513275,25.6441171820302,25.7913282382628,24.9980065389622,22.6663833445694,28.2496372513275
2019/5/29,2.024,28.6371845020816,25.9189995101855,25.9439377367956,25.0111502347082,22.669207314786,28.6371845020816
2019/5/28,2.062,28.4665767154893,25.9324272930933,25.8202183289707,24.9420356418434,22.6041051403405,28.4665767154893
2019/5/24,2.114,28.0489956912924,25.2705696969421,25.5160180535288,24.8520341345118,22.4822116666175,28.0489956912924
2019/5/23,2.068,26.5743660657554,25.7920549024224,25.2149451132223,24.6116986354265,22.4157590592524,26.5743660657554
2019/5/22,2.171,22.2218926522231,24.8862114529795,23.6793338077087,23.7787515660968,21.9268820746572,22.2218926522231
2019/5/21,2.201,22.1127629843486,24.7568424486309,23.5642271950795,23.8075330372149,21.8895506681838,22.1127629843486
2019/5/20,2.174,21.4480409389547,25.8347919632298,23.4568505630432,23.7763393383701,21.8554945832205,21.4480409389547
2019/5/17,2.149,21.5403714272968,25.6756573153116,23.4151918110157,23.7480047177102,21.8289533787208,21.5403714272968
2019/5/16,2.157,21.5821228613913,25.75568792859,23.6913753538931,23.7637068492837,21.831563442729,21.5821228613913
2019/5/15,2.122,22.296986925508,25.3897429035334,23.6199437541517,23.6772210878502,21.8150859841214,22.296986925508
2019/5/14,2.166,22.1560949380088,25.0706547051285,23.4206411555318,23.5452142784036,21.7278975724824,22.1560949380088
2019/5/13,2.152,22.0117590126359,24.972804831931,23.5519774759474,23.7757071320641,21.7182825450888,22.0117590126359
2019/5/10,2.214,20.2819108361666,24.3802905871741,22.9526665671192,23.4985274967111,21.547147607784,20.2819108361666
2019/5/9,2.225,20.4802009094208,24.49403892609,23.1909865191758,23.5826562649981,21.5510275750523,20.4802009094208
2019/5/8,2.258,19.9607838759923,24.2933021618145,23.0444028738607,23.5616270410138,21.5089209261216,19.9607838759923
2019/5/7,2.241,19.7707038476376,24.7983243043485,23.028258987165,23.5435985270014,21.5077821716041,19.7707038476376
2019/5/6,2.277,19.5001716680231,24.6615030631408,22.9934131205117,23.6505737681038,21.4792803235109,19.5001716680231
2019/5/3,2.308,19.228531486494,24.5280492080714,23.3856360679889,23.6124443273265,21.450616467962,19.228531486494
2019/5/2,2.321,21.1385937601765,24.5347966996213,23.8430295227935,23.6681941259874,21.5245155682887,21.1385937601765
2019/5/1,2.272,21.2399924641204,24.4988192843751,23.6754508603842,23.4840538328153,21.4195463053138,21.2399924641204
2019/4/30,2.242,21.277561808789,24.2577130309548,23.5453772810586,23.3841821189511,21.3820580371423,21.277561808789
2019/4/29,2.275,21.7060667659002,24.2691342900212,23.4148401975013,23.3849880214692,21.3431346748962,21.7060667659002
2019/4/26,2.258,21.6149649973535,24.2889109907775,23.650015092099,23.3492656528612,21.4039568652893,21.6149649973535
2019/4/25,2.302,23.4937465575067,24.0238736533323,23.5626257094251,23.2533658354236,21.3223738664323,23.4937465575067
2019/4/24,2.291,26.9671810690761,24.2855294713482,23.5973853867839,23.2378802939766,21.3480232032686,26.9671810690761
2019/4/23,2.335,26.2926924284702,24.1901406913851,23.5638882705352,23.1498177238314,21.2786645636819,26.2926924284702
2019/4/22,2.359,28.6149536649636,24.0903886346802,23.852706919129,23.1202227230652,21.3230103146547,28.6149536649636
2019/4/18,2.348,28.6324095480342,24.1618695929022,23.9051880670444,23.2139414244304,21.342457321224,28.6324095480342
2019/4/17,2.375,28.4884183744619,24.1774637399528,23.8756665795644,23.1751511802262,21.3146041076459,28.4884183744619
2019/4/16,2.389,28.6115698663369,24.6077918370662,23.854454349395,23.1681306438844,21.4027266823698,28.6115698663369
2019/4/15,2.359,28.300475397758,24.6548625027679,23.7002824633502,23.0996211005857,21.3859087283538,28.300475397758
2019/4/12,2.359,28.3012996512696,24.747740004128,23.7830796632808,23.1342831968182,21.4048066772132,28.3012996512696
2019/4/11,2.307,27.5235387926746,24.3215310460127,23.3098115157748,23.1561325911395,21.2954606414919,27.5235387926746
2019/4/10,2.277,27.2302644370777,24.0758025516446,23.1502895063538,23.0626852398308,21.3192054003256,27.2302644370777
2019/4/9,2.294,27.1846515199964,24.3844724727632,23.6345297346692,23.0556066495809,21.3389798856412,27.1846515199964
2019/4/8,2.314,28.0929183191382,24.3281674681115,23.8504497597089,23.0392026208593,21.3459360629575,28.0929183191382
2019/4/5,2.297,27.9395203250974,24.2977657408985,25.6943779085902,23.009807095472,21.3943731148268,27.9395203250974
2019/4/4,2.295,27.9647580242143,24.5023298992225,27.6789798133097,23.0264311971539,21.3960142715319,27.9647580242143
2019/4/3,2.292,27.9097230707173,25.2574606260045,27.6885634307617,23.0546763402037,21.442996936012,27.9097230707173
2019/4/2,2.265,28.6453156433387,25.649982755827,27.8131566619746,22.979860681791,21.4101271836829,28.6453156433387
2019/4/1,2.287,28.7087083015587,25.9249773327055,27.7853984758567,22.9541221969403,21.4047938039612,28.7087083015587
2019/3/29,2.224,27.0889644042162,24.8712687973189,27.5424423659885,22.5719683671865,21.2384067005142,27.0889644042162
2019/3/28,2.175,25.5949468777087,24.0613325506937,27.2390317700286,22.3471399178831,21.129699059689,25.5949468777087
2019/3/27,2.145,25.1307745308122,24.222508985488,27.3093213274247,22.285724424635,21.0823439516069,25.1307745308122
2019/3/26,2.186,25.0628261161514,24.1249470262532,27.1268263113094,22.1627026760583,21.0071665318176,25.0628261161514
2019/3/25,2.184,25.7707555374238,24.2519750836508,27.1915763986542,22.2179523482945,21.019467796451,25.7707555374238
2019/3/22,2.257,23.9838667341886,23.4237105958907,26.5219154588395,21.7913810152415,20.7729060939703,23.9838667341886
2019/3/21,2.348,20.7713178856796,22.2491036164255,25.6574512632545,21.1324220985462,20.4156820901097,20.7713178856796
2019/3/20,2.337,21.0362698188422,22.3404699257137,25.697148536415,21.2293494812882,20.4113321728774,21.0362698188422
2019/3/19,2.421,18.8336753242902,20.8474025710727,24.9388937005157,20.6870800438378,20.115911616171,18.8336753242902
2019/3/18,2.408,19.4143262821914,20.7901406375954,24.9005825125181,21.0283880607701,20.180635973345,19.4143262821914
2019/3/15,2.394,19.502169362089,20.7212465400986,24.8509152037799,21.0262576898921,20.3567227846833,19.502169362089
2019/3/14,2.418,19.8227436382998,20.7508025032194,25.0428986255515,20.9885624626938,20.3370802753548,19.8227436382998
2019/3/13,2.408,19.8240055431312,20.7112018925937,25.0532750009986,21.0567063296015,20.4446567696454,19.8240055431312
2019/3/12,2.413,20.684029892243,20.7642639392035,25.2441671263682,21.0830867353063,20.4519245152214,20.684029892243
2019/3/11,2.452,20.0626146028208,21.2509746887644,25.3157390915787,21.0050578658113,20.4087596828742,20.0626146028208
2019/3/8,2.433,20.0481717325386,21.5575496823003,25.2688823269376,20.9911856057632,20.4199577695026,20.0481717325386
2019/3/7,2.439,20.4838358090177,24.4884566673075,25.3112033422932,21.0274274140544,20.4380170592491,20.4838358090177
2019/3/6,2.5,20.3142650765524,26.9946480422482,24.9070869785877,20.7836703540703,20.3229447797439,20.3142650765524
2019/3/5,2.527,21.7212761438868,26.865434744448,24.856925564282,20.7559626826497,20.3018968231139,21.7212761438868
2019/3/4,2.522,22.6832750548718,27.3216473944083,24.8958523828619,20.761486807298,20.3012321524026,22.6832750548718
2019/3/1,2.538,22.8697950414808,27.3275216371429,24.8803990413901,20.7543632879831,20.5962494336801,22.8697950414808
2019/2/28,2.486,21.6485740843886,27.5308290568599,24.5395118859806,20.5687325753454,20.5002910266133,21.6485740843886
2019/2/27,2.475,22.4531701271123,27.6708049045573,24.5041168345178,20.6609570021254,20.5663347082117,22.4531701271123
2019/2/26,2.448,22.5836607122557,27.9873701608935,24.4120337979969,20.5970615587309,20.7316980970536,22.5836607122557
2019/2/25,2.478,22.5210322145833,27.8785503608112,24.3532655927215,20.5545765360014,20.6958671541757,22.5210322145833
2019/2/22,2.459,22.9313876463057,27.8693696121587,24.345643376332,20.5814601967788,20.8731380644322,22.9313876463057
2019/2/21,2.503,23.3468733782522,27.6075561742567,24.38056406715,20.4622173758427,20.7978821375766,23.3468733782522
2019/2/20,2.47,23.0757401628769,27.6738288111198,24.1760618269464,20.3903502987264,21.0262211260866,23.0757401628769
2019/2/19,2.47,23.2490411544988,27.7792426210667,24.2303748173486,20.6755206016591,21.0339628592594,23.2490411544988
2019/2/15,2.497,22.9839674388838,27.8444460755615,24.3301992909969,20.6657799069041,21.0377224330249,22.9839674388838
2019/2/14,2.473,22.7244370891294,27.6921047086166,24.3057746761164,20.6199513030747,21.0585079037975,22.7244370891294
2019/2/13,2.524,21.9970465175578,27.3442020486222,24.1736326292381,20.4995740559375,20.9583381103832,21.9970465175578
2019/2/12,2.489,21.4351541950256,27.3917810404017,23.9734758686427,20.396511072702,20.9235129943548,21.4351541950256
2019/2/11,2.47,21.3226977283581,27.3441920387697,24.0127482874079,20.4046257763495,21.0111855991378,21.3226977283581
2019/2/8,2.438,22.3234699169359,27.3209000141111,23.8045234144241,20.3337362399378,20.9780776247761,22.3234699169359
2019/2/7,2.451,23.0176882310665,27.5912331253723,24.3467556181173,20.3570725457643,21.0058401483893,23.0176882310665
2019/2/6,2.497,27.0820355906122,27.3658253656888,24.148204971115,20.2047284577387,20.9774100431678,27.0820355906122
2019/2/5,2.5,32.6203223269532,27.4306123206585,24.3266915021448,20.2049386925658,20.9938994339003,32.6203223269532
2019/2/4,2.525,32.43082909358,27.3748617266993,24.3727131043032,20.1641548147838,20.9894888566585,32.43082909358
2019/2/1,2.497,32.9545714693358,27.1867884587803,24.26908815545,20.1742553282959,20.9642222445375,32.9545714693358
2019/1/31,2.439,31.9526445950477,26.428941588437,24.0672860144152,19.8859478153864,20.9030089389905,31.9526445950477
2019/1/30,2.5,32.0376844035585,25.9142244438662,23.703751621707,19.6023680105127,20.7586244210244,32.0376844035585
2019/1/29,2.549,31.7176658700339,25.7258038432372,23.5720584484959,19.5981453559014,20.7068963875148,31.7176658700339
2019/1/28,2.577,32.3699242587974,25.6419299743769,23.5910089682747,19.557223977675,20.6757995468859,32.3699242587974
2019/1/25,2.577,32.3962445460822,25.7089103661027,23.5879394644822,19.5887519325024,20.6852312939707,32.3962445460822
2019/1/24,2.533,31.9151070143936,25.2934810228782,23.4007032870692,19.4322747007986,20.6302013435671,31.9151070143936
2019/1/23,2.574,31.5700461429494,25.1735775083513,23.244028967035,19.3176593010022,20.5629506697551,31.5700461429494
2019/1/22,2.555,31.9283982387319,25.367433302429,23.2283656080965,19.3246458871359,20.5658937170063,31.9283982387319
2019/1/18,2.601,31.6654238633018,25.1015116443929,23.0227073387017,19.2283578254902,20.5132871325939,31.6654238633018
2019/1/17,2.552,31.0344641144567,24.5956859970515,22.7140190435197,19.0567422909962,20.4358866095915,31.0344641144567
2019/1/16,2.53,30.7553373357179,24.6094103964068,22.6141005869376,19.0325394540523,20.5040443812808,30.7553373357179
2019/1/15,2.511,30.5265548217759,24.570665023894,22.7366875009646,19.0492247889171,20.5277130462462,30.5265548217759
2019/1/14,2.514,31.1984317335634,24.7726543872356,22.7382879378042,19.0989567330382,20.5317592427833,31.1984317335634
2019/1/11,2.516,31.3214311502726,24.8331691010484,22.737633576141,19.1113027068385,20.5906336259727,31.3214311502726
2019/1/10,2.544,31.5744533577609,24.9939621366456,22.7243191224085,19.1013168679292,20.5579429283649,31.5744533577609
2019/1/9,2.544,31.9468164077346,24.9939621366456,22.8037317276965,19.1260916786706,20.5664562315538,31.9468164077346
2019/1/8,2.563,31.9649431296457,25.7768403155045,23.3379067660114,19.1481036123741,20.5520008663146,31.9649431296457
2019/1/7,2.505,30.729813939552,24.9779609698509,22.8007807453847,18.8813952357294,20.4427020636936,30.729813939552
2019/1/4,2.464,29.806759906728,24.7970577616075,22.5045218428432,18.7736423480663,20.4451131352308,29.806759906728
2019/1/3,2.349,23.5037691605993,21.5091811301075,20.0984322554453,17.6489562912077,19.9143313620051,23.5037691605993
2019/1/2,2.475,17.915709321696,18.0998784409894,17.5301971377702,16.1046376843344,19.2675753989697,17.915709321696
2018/12/31,2.467,17.686243665817,18.6480472892803,17.5346924236102,16.168214548963,19.2916096211737,17.686243665817
2018/12/28,2.517,17.6384773108508,18.3265245859367,17.2752594048416,15.9363131141789,19.407697991618,17.6384773108508
2018/12/27,2.534,17.6622030383759,18.4905590918215,17.2678898791243,15.9615665818086,19.4057700603027,17.6622030383759
2018/12/26,2.6,16.4818241644339,17.7920414278879,16.5979585970761,15.5960354934491,19.2515601341198,16.4818241644339
2018/12/24,2.57,15.8049482180687,17.4199492188432,16.3902248087108,15.5482477047319,19.225786662822,15.8049482180687
2018/12/21,2.628,14.755034788431,17.0988989787184,15.9521035531569,15.2388640343251,19.0866129025103,14.755034788431
2018/12/20,2.641,15.6122118569071,17.0973514170004,16.0613893795322,15.2458157280685,19.1246760079855,15.6122118569071
2018/12/19,2.622,15.125051730056,17.0703223931226,15.9737228275318,15.2261361602176,19.1205960698823,15.125051730056
2018/12/18,2.639,15.2721139143906,17.0689278097514,16.0817833972729,15.3392938530026,19.1845854683365,15.2721139143906
2018/12/17,2.688,15.0881852488076,16.7777567381749,15.7016521458793,15.1299060099489,19.1051177243767,15.0881852488076
2018/12/14,2.721,15.2399668715995,16.5907375210825,15.5322499080189,15.1170481712285,19.18107775129,15.2399668715995
2018/12/13,2.759,15.5643468027271,16.7982292189079,15.5718604655344,14.9868963550988,19.1260462666776,15.5643468027271
2018/12/12,2.773,15.7559655694949,16.780573225724,15.5442379985998,15.0170120239544,19.1198256839655,15.7559655694949
2018/12/11,2.774,16.3279142909567,16.7782338709724,16.4199043192672,15.1314731679473,19.1377863303672,16.3279142909567
2018/12/10,2.732,15.0995677159061,16.3349380285138,16.2142603379141,15.0279722936628,19.1095728704598,15.0995677159061
2018/12/7,2.718,17.2588864510693,16.4040048279099,16.1858803565245,15.1984947316513,19.3261672377322,17.2588864510693
2018/12/6,2.766,16.5688776588188,17.0385150426304,15.9757859536345,15.399192977043,19.2710508870479,16.5688776588188
2018/12/4,2.819,16.2437859724975,16.4534898828857,15.5978493633104,15.1503670969452,19.207024921473,16.2437859724975
2018/12/3,2.844,16.328059669009,16.3364598540765,15.5970112148299,16.2691151969401,19.1808435402596,16.328059669009
2018/11/30,2.83,16.3264584593201,16.3193654100511,15.6083532772977,19.4821002121505,19.2057361594973,16.3264584593201
2018/11/29,2.839,17.9800539691144,16.3180566698244,15.6599207032668,19.6064937368986,19.2151297487469,17.9800539691144
2018/11/28,2.833,18.0595430825651,16.424215924865,15.7075201155076,19.621861261823,19.2201550075368,18.0595430825651
2018/11/27,2.861,18.3398373124628,16.363082303209,15.5953486751958,19.8513368529079,19.238111802723,18.3398373124628
2018/11/26,2.866,18.6866929530764,16.3660543331259,15.593444646324,19.8491790391778,19.3059432931502,18.6866929530764
2018/11/23,2.844,18.4010594995409,16.258427080969,15.5828599979027,19.8291402793582,19.3076964173327,18.4010594995409
2018/11/21,2.85,18.86620435521,16.2569522959294,15.6174443736604,19.8894519476836,19.3539919155355,18.86620435521
2018/11/20,2.834,18.7222886307904,16.2887704742312,15.9273826642884,19.8839993744591,19.3511149623712,18.7222886307904
2018/11/19,2.825,18.8560081221614,16.4157030665042,15.9201706599705,19.879990271732,19.3613182092538,18.8560081221614
2018/11/16,2.858,18.5729780190206,16.1706934963495,15.7547174733502,20.0041211802534,19.3249490849764,18.5729780190206
2018/11/15,2.913,17.7352208502133,15.6137351055252,15.4502479485923,19.8174408034275,19.2556402728807,17.7352208502133
2018/11/14,2.919,17.7237207353647,15.5986755981363,15.4651762793851,19.8139974556653,19.2803980560796,17.7237207353647
2018/11/13,2.952,18.3339887750261,15.3117839883193,15.2839050233027,19.7439010345878,19.2561991867652,18.3339887750261
2018/11/9,3.001,17.4752863766334,15.0063370678057,15.7798701956145,19.6788797279008,19.2660388338818,17.4752863766334
2018/11/8,3.045,16.7171335464619,14.4502040692311,15.6147284271924,19.5712740379802,19.2281305421915,16.7171335464619
2018/11/7,3.018,16.5522053128656,15.5450899185713,15.5458392160264,19.5408572849703,19.220947486716,16.5522053128656
2018/11/6,3.007,16.6764718634028,15.7272573467367,15.6547700329521,19.5403001459636,19.2488410860944,16.6764718634028
2018/11/5,2.978,18.0584615602428,15.6502843021155,15.5731536235525,19.5303596085739,19.2420202736676,18.0584615602428
2018/11/2,2.978,18.1166937312533,15.8311966322928,15.7387405394289,19.5493758801762,19.2742656877151,18.1166937312533
2018/11/1,2.911,16.5383612227088,15.2076979452505,15.225942107998,19.3950176583872,19.2142238061324,16.5383612227088
2018/10/31,2.93,16.4676542726336,15.2907934773308,15.2094833366249,19.3695515214765,19.2195981924983,16.4676542726336
