,"US3MT=RR,Bid Yield, ","US3MT=RR,Volatility,1 个月","US3MT=RR,Volatility,2 个月","US3MT=RR,Volatility,3 个月","US3MT=RR,Volatility,6 个月","US3MT=RR,Volatility,1 年","US3MT=RR,Volatility,23 天数"
2019/9/11,1.962,20.510020030255,18.9205879027815,21.0697035150079,16.097471920131,14.3212352522201,20.510020030255
2019/9/10,1.962,20.5199843905029,19.1698676346074,21.0651591892095,16.0959098505905,14.3399352464183,20.5199843905029
2019/9/9,1.964,20.9300871687211,20.1891726205409,21.0828803421721,16.0956218793307,14.3413289714409,20.9300871687211
2019/9/6,1.964,21.8129839043818,20.2925249491497,21.2781259306809,16.0956218793307,14.343650339391,21.8129839043818
2019/9/5,1.972,23.0858543130305,20.5471971849265,21.3669654521899,16.2323643206424,14.4619134880395,23.0858543130305
2019/9/4,1.967,23.1820500161108,20.5832426267154,21.3530341116738,16.2218725523252,14.4600993189783,23.1820500161108
2019/9/3,1.964,23.1569270795393,20.5812341778277,21.4217695329651,16.2157669004292,14.493130908206,23.1569270795393
2019/8/30,1.987,22.9605798998726,22.5787409426945,21.3544716687894,16.160018104983,14.4506055726071,22.9605798998726
2019/8/29,1.992,22.9750186833176,22.8084439149358,21.3771878623009,16.1604531678588,14.4612720555748,22.9750186833176
2019/8/28,1.992,22.9917593803267,23.2888060846381,21.4267107332224,16.1733429748153,14.5827520523275,22.9917593803267
2019/8/27,1.995,23.0888254878353,23.2892254966961,21.4429568408667,16.174892623481,14.5823497256563,23.0888254878353
2019/8/26,1.987,23.2113349690341,23.2993152916193,21.4130419665443,16.1592112015802,14.5793233561748,23.2113349690341
2019/8/23,1.964,22.7502237602794,23.3371696599692,21.2213352422778,16.0548197847334,14.5346012751309,22.7502237602794
2019/8/22,1.992,22.525017567339,23.1386647267899,21.1068454060765,16.0036575590537,14.4687901497286,22.525017567339
2019/8/21,1.974,22.4532072133461,23.1385861025739,20.981783055766,15.937320412603,14.5846268545946,22.4532072133461
2019/8/20,1.951,21.9502697292388,23.3580922356074,20.8289978769562,15.8266066483466,14.5422813488021,21.9502697292388
2019/8/19,1.907,21.6809687398142,22.8557305239924,20.1636423023678,15.447635708201,14.3648005522201,21.6809687398142
2019/8/16,1.871,20.2536831440242,22.5872467492494,19.6423155637698,15.1635030469166,14.2636871645817,20.2536831440242
2019/8/15,1.902,20.416210712103,22.4804719949197,19.4792279730869,15.0339076584001,14.1790235235641,20.416210712103
2019/8/14,1.959,18.5979333602536,21.5426868185762,18.7702551353324,14.5443676229318,14.0341552591864,18.5979333602536
2019/8/13,2.008,17.1720953190689,20.9350387847828,18.2852578199183,14.1986049771286,13.8213223702548,17.1720953190689
2019/8/12,1.984,16.7821738766907,21.1913441618341,18.0504333030634,14.0719355149984,13.7712190899946,16.7821738766907
2019/8/9,2.002,18.5993351074903,21.1411884225857,18.0127310704327,14.0337167873566,13.7531436942509,18.5993351074903
2019/8/8,2.023,18.8451156244939,21.0962438584681,17.9606107712622,14.0803899240319,13.7188182762721,18.8451156244939
2019/8/7,2.021,19.3982334207921,21.3545771410514,17.9591978381446,14.0771290249941,13.8677793446199,19.3982334207921
2019/8/6,2.049,19.2928623599232,21.3180824291376,17.8548287030744,13.9680962382328,13.8159021402122,19.2928623599232
2019/8/5,2.015,18.1034502356877,20.754259636355,17.4234696057624,13.7717137388229,13.7386634838683,18.1034502356877
2019/8/2,2.064,21.3133725190326,20.2743902550131,16.8966574507887,13.3993082075868,13.5373328648726,21.3133725190326
2019/8/1,2.085,21.5065869916494,20.2070410690229,16.8790867936971,13.520606228192,13.5230817830062,21.5065869916494
2019/7/31,2.085,22.5424773555649,20.2273451081797,16.8724511531973,13.5269886436423,13.6435898883225,22.5424773555649
2019/7/30,2.095,22.5125496274465,20.3156871677715,16.9086604862246,13.5510223967106,13.6430442700551,22.5125496274465
2019/7/29,2.105,22.5534087457856,20.3378402685514,16.9070218188075,13.7292286140911,13.6352242750025,22.5534087457856
2019/7/26,2.118,22.8918493809876,20.3354535996064,16.8883138801811,13.7264304968342,13.6348019356751,22.8918493809876
2019/7/25,2.11,22.859117829019,20.2826476306762,16.8460638070013,13.7101100951902,13.6555594234083,22.859117829019
2019/7/24,2.095,23.0655300009918,20.1468569254594,16.7603736212335,13.6634513817874,13.6607711006022,23.0655300009918
2019/7/23,2.092,24.0170849567134,20.1328500908159,16.7870873688098,13.6654305338887,13.6686608125297,24.0170849567134
2019/7/22,2.082,24.6253337751579,20.1285516382125,16.7894527492294,13.7352085532952,13.6641505700344,24.6253337751579
2019/7/19,2.066,25.0224547989498,19.9504543070138,16.6677763777862,13.8431014266275,13.6943845429473,25.0224547989498
2019/7/18,2.069,25.1815561590368,19.9445261873706,16.6684424146982,13.8450471576902,13.8685252607741,25.1815561590368
2019/7/17,2.128,23.6333243324863,18.9855690192008,15.9778458909612,13.3221708280569,13.6016551413271,23.6333243324863
2019/7/16,2.159,23.413928557988,18.7675809146227,15.818686471799,13.1947227188875,13.5222308649331,23.413928557988
2019/7/15,2.143,24.2464251595244,18.6278460489802,15.7670523825206,13.1609088972025,13.5046518900186,24.2464251595244
2019/7/12,2.151,24.2437421174398,18.6498793865971,15.7724838846229,13.4844670291814,13.532651586409,24.2437421174398
2019/7/11,2.157,24.2933644293294,18.6508112874969,15.7728139945082,13.4828511448626,13.6703253225532,24.2933644293294
2019/7/10,2.19,24.4112585740994,18.4070259841507,15.5457516321714,13.3331651314633,13.6107767618557,24.4112585740994
2019/7/9,2.254,22.9394324119301,17.2216423947148,14.5487709205515,12.7358318775089,13.3350071740095,22.9394324119301
2019/7/8,2.241,22.8401973368988,17.1529982264768,14.4828186853136,12.8902999958522,13.3252446413196,22.8401973368988
2019/7/5,2.218,22.6489599624699,16.8861192212916,14.2926482381993,12.8005119975822,13.3021800946004,22.6489599624699
2019/7/3,2.208,22.5441630803905,16.8055127758211,14.252370998849,12.8672602247555,13.3182916093191,22.5441630803905
2019/7/2,2.205,22.5509996454798,16.8545585571329,14.7298616676471,12.9342129170302,13.322826929514,22.5509996454798
2019/7/1,2.125,18.0778513630145,13.7774721277071,12.5567076591428,12.137117048849,12.8284561161198,18.0778513630145
2019/6/28,2.1,17.320278616312,13.3823613625531,12.5237148183311,12.0064983469907,12.7859374116193,17.320278616312
2019/6/27,2.144,16.5297649667194,12.6873183367458,11.9612078834032,11.6822328037303,12.6160932944193,16.5297649667194
2019/6/26,2.149,16.5197764980536,12.6870154094906,12.1047673673974,11.680370352641,12.6556168904812,16.5197764980536
2019/6/25,2.139,16.2376598680852,12.5518412698768,12.1516147413013,11.6761257262884,12.6686574333931,16.2376598680852
2019/6/24,2.112,15.0955089978706,11.9575334769604,11.7784220942165,11.5281127412183,12.6135727233158,15.0955089978706
2019/6/21,2.11,15.3195956664109,12.0359106475141,11.7658799589294,11.635848237315,12.6273840955708,15.3195956664109
2019/6/20,2.136,15.1286819555706,11.9955768682645,11.6091697196244,11.5348524833501,12.5722211778399,15.1286819555706
2019/6/19,2.182,14.0313081927486,11.109649262743,10.9763078134861,11.1788201000308,12.5329119325933,14.0313081927486
2019/6/18,2.226,12.9213612238696,10.2436455180333,10.6020980106095,10.8493870944388,12.3685889509169,12.9213612238696
2019/6/17,2.195,11.4302736508746,9.7535905086035,10.1324725570308,10.9508311997797,12.3010230060857,11.4302736508746
2019/6/14,2.182,11.0538489614437,9.61115961466213,10.0205486084173,10.9223149560253,12.2979823072403,11.0538489614437
2019/6/13,2.198,11.0350700377011,9.70822545118726,9.96535794304581,10.9067081373639,12.4142667239717,11.0350700377011
2019/6/12,2.221,10.8541208891692,9.52603507723855,9.81549910546776,10.8411346326265,12.3828639771079,10.8541208891692
2019/6/11,2.272,8.77008223265603,8.03793647952084,8.97944085753588,11.4524684218278,12.1762730935539,8.77008223265603
2019/6/10,2.279,8.86038542375421,8.03747809456039,8.99034281874535,11.5100886637683,12.1929560170112,8.86038542375421
2019/6/7,2.274,8.87860422117742,7.98646308676507,8.96824656936068,11.5055963062857,12.240285451514,8.87860422117742
2019/6/6,2.313,7.39675651861685,7.01831229818201,8.38803101250029,11.3274764304756,12.2107929204399,7.39675651861685
2019/6/5,2.342,6.48698774068316,6.43852971706774,8.06494706832872,11.2432298480618,12.1455247533286,6.48698774068316
2019/6/4,2.357,6.55417202809106,6.31381719368517,8.46778247984886,11.2156374096151,12.1348564901043,6.55417202809106
2019/6/3,2.341,5.92879661287668,7.48684481769211,8.33983731472219,11.1759757444425,12.1204026982015,5.92879661287668
2019/5/31,2.354,6.02482168900381,7.41668382840065,8.28604104744613,11.1517379304633,12.1189033556897,6.02482168900381
2019/5/30,2.372,5.61737613729032,8.06672677781344,8.20247378200042,11.137914573634,12.1132695378202,5.61737613729032
2019/5/29,2.36,5.23705908141108,7.94812334501967,8.13715023563602,11.3287792413885,12.1124828317009,5.23705908141108
2019/5/28,2.356,5.14142171104846,8.32531801174298,8.16095613523465,11.3263076532885,12.1322421804495,5.14142171104846
2019/5/24,2.354,5.3474291209326,8.51482088936128,8.15661530167715,11.34436689333,12.1335382752487,5.3474291209326
2019/5/23,2.365,5.53458545467857,8.48494671662294,8.12050847922692,11.3409715013488,12.1311816059805,5.53458545467857
2019/5/22,2.378,5.71938854437661,8.45559679415053,8.06313718678732,11.4189063450309,12.2755244040266,5.71938854437661
2019/5/21,2.393,5.52746462309322,8.35206518011379,8.10776006618095,11.3878987395795,12.2553672405163,5.52746462309322
2019/5/20,2.382,5.19787086309258,8.26100802939038,8.05197142332052,11.3719691172236,12.251408079035,5.19787086309258
2019/5/17,2.393,5.82098693895971,8.59404720155606,8.00736924545022,11.3544520459049,12.243245434237,5.82098693895971
2019/5/16,2.401,6.18839423237215,8.57919650304507,7.98307290588606,11.3484422930644,12.362185941267,6.18839423237215
2019/5/15,2.409,6.38982165048921,8.55092923885645,7.96705218120241,11.6332830844606,12.591202933173,6.38982165048921
2019/5/14,2.416,6.33883681890887,8.52905402585147,7.95253074767506,11.6297077868657,12.5925487111238,6.33883681890887
2019/5/13,2.413,6.32194492752954,8.54837746444273,7.99241159975248,11.6292143719953,12.6260927655261,6.32194492752954
2019/5/10,2.429,5.93139944989684,8.5717718092637,7.92427312863366,11.6005817605785,12.6920434675517,5.93139944989684
2019/5/9,2.434,5.93139944989684,8.61286271879078,7.92443195256972,11.600927593548,12.7130111362216,5.93139944989684
2019/5/8,2.434,5.93139944989684,8.62989672314213,7.92443195256972,11.6848015141924,12.8913411643881,5.93139944989684
2019/5/7,2.432,5.9377510570401,8.63631883072048,8.20356925098799,11.714607190496,12.9204111700441,5.9377510570401
2019/5/6,2.426,5.89056850101139,8.60920905866335,8.20444643174043,11.7225415449098,12.9700948081106,5.89056850101139
2019/5/3,2.431,8.22611170521731,9.22593794860782,8.19287055762661,11.7228639445381,12.9799816997319,8.22611170521731
2019/5/2,2.437,8.26963169799524,9.21107030428377,8.35004696438629,11.7164957239096,13.0163029487729,8.26963169799524
2019/5/1,2.427,9.71299133594812,9.16749497346408,8.32668121815263,11.8189902367885,13.1650902695304,9.71299133594812
2019/4/30,2.432,9.71280476865002,9.21727207274162,8.79920139999248,11.8146892848286,13.1672462587971,9.71280476865002
2019/4/29,2.423,10.2906812436117,9.18797431242863,8.77992027617069,11.8060548121367,13.1790570381896,10.2906812436117
2019/4/26,2.423,10.5720927204793,9.22887685598343,8.85050567523455,11.8060548121367,13.1901251056426,10.5720927204793
2019/4/25,2.429,10.591500144889,9.2126604359774,9.49435282745269,11.7993864095215,13.1871029289022,10.591500144889
2019/4/24,2.434,10.6592868457154,9.20417932059797,9.51081515656265,11.9005365982472,13.2262803427188,10.6592868457154
2019/4/23,2.45,10.4654985402784,9.06771340454709,9.41768231485065,11.877372041505,13.2099720549357,10.4654985402784
2019/4/22,2.441,10.386730517293,9.18145638160851,9.40861099763783,11.8715968000552,13.210709801643,10.386730517293
2019/4/18,2.429,10.792367452977,9.10580031139681,9.39839501913425,11.8693813743234,13.2069180790103,10.792367452977
2019/4/17,2.439,10.7392171504269,9.05407463480376,9.70200285295091,12.0569900078429,13.4797468730302,10.7392171504269
2019/4/16,2.442,10.7338371932354,9.04824915177663,10.090719112701,12.1096573234952,13.5756685335963,10.7338371932354
2019/4/15,2.423,10.3732816886286,8.85796142588589,9.98913400572306,12.0757622174682,13.5645834022017,10.3732816886286
2019/4/12,2.441,10.1464817102111,8.67657109412121,9.90627813666526,12.0232449250324,13.6025226225875,10.1464817102111
2019/4/11,2.429,10.2546147285277,8.65168941603265,9.8904975677465,12.0090503738496,13.7934636790002,10.2546147285277
2019/4/10,2.427,10.3231991706057,8.70609426228661,9.96059923157698,12.0487182750722,13.8750395260343,10.3231991706057
2019/4/9,2.429,10.3432309324869,8.71963708595957,10.7453783432548,12.051474953882,13.9023220637812,10.3432309324869
2019/4/8,2.429,10.352664305559,8.71963708595957,10.7542483050588,12.0556966373014,13.9025930245501,10.352664305559
2019/4/5,2.434,10.3428030234149,9.07676493925884,10.7463784879453,12.1282049437847,13.9726558026237,10.3428030234149
2019/4/4,2.434,11.3391063420292,9.09655522532305,10.7553245329797,12.131314985291,14.3172836329978,11.3391063420292
2019/4/3,2.437,11.3391193093895,9.09010640772964,11.149757385391,12.3977537731552,14.4039273785794,11.3391193093895
2019/4/2,2.434,11.3515187239925,9.32711893017098,11.1508792961395,12.3982783084226,14.4197938279043,11.3515187239925
2019/4/1,2.392,9.67179096776459,8.30799021180011,10.8418481835104,12.1787193041225,14.3332807761684,9.67179096776459
2019/3/29,2.4,9.65997985533348,9.01402714318696,11.0119918350639,12.1653175954735,14.354010603244,9.65997985533348
2019/3/28,2.437,8.39171236407852,8.17356104388039,11.268095634253,11.9695558835532,14.3354913304392,8.39171236407852
2019/3/27,2.442,8.36823386785679,8.24945721605668,11.25839701998,11.9966379607695,14.5328870899308,8.36823386785679
2019/3/26,2.47,7.4074295377801,8.85222100126874,11.022592232138,11.8709652199318,14.4798412771034,7.4074295377801
2019/3/25,2.454,7.10311965054505,8.76620037369872,10.9588627115858,11.8571408069376,14.4721184374799,7.10311965054505
2019/3/22,2.462,7.34567024318457,8.72790944261396,10.9594243761128,11.8606934354226,14.4831183678343,7.34567024318457
2019/3/21,2.473,7.13521832385756,8.67298590551898,10.9546294269149,11.8386844859277,14.4713404740513,7.13521832385756
2019/3/20,2.473,7.16306996160984,8.74778412556313,11.2523740461935,11.9002799507801,14.489272945823,7.16306996160984
2019/3/19,2.47,7.16557996996725,9.31278712410329,11.254111174003,11.9102817378021,14.5403736047521,7.16557996996725
2019/3/18,2.446,6.49117617300413,9.62291149223851,11.1132571675244,11.8520013006241,14.5372110857266,6.49117617300413
2019/3/15,2.452,6.43342991515026,9.63101905901799,11.1012619633516,11.8513942370435,14.6623173731078,6.43342991515026
2019/3/14,2.452,6.55080069584644,9.67885370184606,11.6194939094245,11.8952984462493,14.7022823955822,6.55080069584644
2019/3/13,2.452,6.65441155317124,9.73422966687785,11.6552150789039,11.9148275269195,14.7856481637932,6.65441155317124
2019/3/12,2.46,6.58450104801636,9.81757193097953,11.698179834204,11.900735598485,14.778104039894,6.58450104801636
2019/3/11,2.444,6.27793218695436,10.8567375116451,11.6841289666905,11.9695854721086,14.7706908670281,6.27793218695436
2019/3/8,2.454,6.93882532750803,10.8184907563572,13.4453635309199,11.9526866871853,14.7640156631692,6.93882532750803
2019/3/7,2.46,6.91896048262929,10.7962132011711,13.5675755241312,11.9923561242684,14.9052498695232,6.91896048262929
2019/3/6,2.465,6.85442851485016,10.7967759031244,13.5624452303407,12.0122785410068,14.900910391989,6.85442851485016
2019/3/5,2.465,7.54075482361555,11.3553676587004,13.6918698640996,12.039374093835,14.9068729886676,7.54075482361555
2019/3/4,2.432,6.21426358037513,10.9172716438206,13.5287488544057,11.9277342749193,14.8681705140338,6.21426358037513
2019/3/1,2.435,7.80191790747709,11.2756903380624,13.5334798680302,11.9239747855477,14.9307402895145,7.80191790747709
2019/2/28,2.44,7.74599069671251,11.5508276366027,13.5336888264673,12.168763251064,15.0693260487932,7.74599069671251
2019/2/27,2.451,7.66000682150549,12.4121029348565,13.5035786589375,12.1472659314271,15.0639154510091,7.66000682150549
2019/2/26,2.458,9.76211435283129,12.3825396188525,13.5398131284519,12.2415869652053,15.0641234468954,9.76211435283129
2019/2/25,2.45,9.77697597490967,12.3895302759856,13.8602949669398,12.2499148798283,15.0640918781789,9.77697597490967
2019/2/22,2.45,9.79853931881597,12.3934368230778,13.8602949669398,12.2943059474441,15.119064684948,9.79853931881597
2019/2/21,2.448,9.85986660542129,12.4247856667711,13.8997023996517,12.5390501429134,15.2306636938378,9.85986660542129
2019/2/20,2.446,9.98772494254158,12.4788404740758,13.9314439288071,12.5432099282244,15.2327694373341,9.98772494254158
2019/2/19,2.429,10.6256778977523,12.7572190479398,14.0294614469723,12.5327482608883,15.2279122719276,10.6256778977523
2019/2/15,2.427,11.6403989917623,12.7618126804185,14.0390809234693,12.543514763039,15.2870694395088,11.6403989917623
2019/2/14,2.43,11.6763241777866,12.784229635175,14.0392663702813,12.539813930628,15.2845254208891,11.6763241777866
2019/2/13,2.43,11.7444717327989,12.784229635175,14.0432352595267,12.8263686152117,15.63695649582,11.7444717327989
2019/2/12,2.435,11.8038039050083,13.4490354401255,14.0436685679832,12.8198742582037,15.6710835457469,11.8038039050083
2019/2/11,2.432,11.9556699523997,13.4944870674605,14.5064362574229,12.8215350923884,15.6804985504991,11.9556699523997
2019/2/8,2.422,13.7060965837962,13.5423429926069,14.5010668144101,12.8982966281889,15.717277692266,13.7060965837962
2019/2/7,2.412,13.6575831714353,13.5687135166233,14.4838882456878,12.9138173918168,15.7302818909717,13.6575831714353
2019/2/6,2.417,13.6418153921777,15.8700952440162,14.4963761353723,13.1903057586848,15.7858707494907,13.6418153921777
2019/2/5,2.417,13.6605889364559,16.0410471091195,14.5058625498413,13.1916188766489,15.8096632813751,13.6605889364559
2019/2/4,2.391,14.1039232721357,15.8414522981777,14.4920756954483,13.126189367362,15.797287340166,14.1039232721357
2019/2/1,2.396,14.0869305226696,15.9846577680958,14.5339998978172,13.1529650045033,15.8012949633743,14.0869305226696
2019/1/31,2.397,14.5932594741086,16.0900409498122,14.5535483922408,13.168355816719,15.8253996115376,14.5932594741086
2019/1/30,2.417,14.7351858035914,15.970560471655,14.4568738673468,13.3692341968303,15.8457197867214,14.7351858035914
2019/1/29,2.423,16.0982959333652,15.9668894080173,14.4447615258052,13.4062354998459,15.8434621406678,16.0982959333652
2019/1/28,2.388,15.3634642643079,15.5669888236625,14.3556532154704,13.3406371039136,15.8104854756585,15.3634642643079
2019/1/25,2.383,15.3684109951938,15.635859351651,14.3529904398121,13.3615788556025,15.933612730166,15.3684109951938
2019/1/24,2.369,15.2254103187936,16.0296285203631,14.3126339835704,13.409067790209,16.0923117178081,15.2254103187936
2019/1/23,2.41,14.1441831683855,15.446320897777,13.8690132308098,13.3719344391173,15.9884038491,14.1441831683855
2019/1/22,2.401,14.1776225036805,15.4756154053259,13.8556503158879,13.3775204425608,15.9888596037053,14.1776225036805
2019/1/18,2.404,14.7746973184339,15.5105703428769,14.0254068786704,13.3786875967901,15.9868150767874,14.7746973184339
2019/1/17,2.41,14.7698618373752,15.7090305633297,14.0369391224129,13.385306230829,15.9955642993037,14.7698618373752
2019/1/16,2.42,14.7466471298525,15.6801927654443,14.0017075724062,13.4304589022539,16.0288355811507,14.7466471298525
2019/1/15,2.451,14.089602894992,15.335944356206,13.7569808776142,13.309174907384,16.0176860220764,14.089602894992
2019/1/14,2.417,14.513982736409,14.9967103020349,13.8557520362295,13.2059840209261,16.2478421349323,14.513982736409
2019/1/11,2.424,14.5553756822208,14.9872077950159,13.9153448680432,13.2038093414163,17.6852116089154,14.5553756822208
2019/1/10,2.433,14.6422925402978,15.5791896839522,13.8970130505678,13.31441691421,17.6827007677214,14.6422925402978
2019/1/9,2.443,14.6934489609834,15.5473402960987,13.8578377658424,13.6055695548264,17.7390421624482,14.6934489609834
2019/1/8,2.458,18.240801211635,15.4434532221841,13.7766254419965,13.5848205914188,17.889189151814,18.240801211635
2019/1/7,2.409,17.4699036789506,14.7568267764417,13.3192320198276,13.3424525948187,17.8047335028892,17.4699036789506
2019/1/4,2.414,17.4565676879876,14.7576091086182,13.3055968141621,13.3338726362078,17.9782320133333,17.4565676879876
2019/1/3,2.412,17.7500894837246,14.9385734215985,13.3093742990769,13.4233824721588,18.0963931471709,17.7500894837246
2019/1/2,2.417,17.9292079212143,15.0059378522043,13.4564222345794,13.6625951152142,18.091354291769,17.9292079212143
2018/12/31,2.381,17.2109532414845,14.6236576633259,13.1828032913998,13.6109454300778,18.0556591874172,17.2109532414845
2018/12/28,2.383,17.2200990098469,14.6339325261639,13.6514678648891,13.69387518648,18.3095819486485,17.2200990098469
2018/12/27,2.41,16.8090980813068,14.3452510244999,13.4129280900054,13.5751275877557,18.5817170890039,16.8090980813068
2018/12/26,2.435,16.5302602560025,14.3371620445835,13.1953050570572,13.5040759320436,18.5465873292955,16.5302602560025
2018/12/24,2.388,16.0682665002657,13.6026539011886,12.7047522604418,13.3034257301755,18.4894956956178,16.0682665002657
2018/12/21,2.386,16.0692691413703,13.6058215640947,12.746189650986,13.3196696836232,18.4928991605821,16.0692691413703
2018/12/20,2.392,16.1320560462568,13.5832335819156,12.774316602494,13.3075039677872,18.5758667510385,16.1320560462568
2018/12/19,2.394,16.2022218746154,13.5786593638754,12.7655073119557,13.3277662155357,18.5746757260377,16.2022218746154
2018/12/18,2.384,16.5417294380521,13.8125981490038,12.7695670329014,13.3229679697454,18.9029368507996,16.5417294380521
2018/12/17,2.394,16.4870648509618,13.7889776974094,12.7614644155185,13.3605265625613,18.8975860822328,16.4870648509618
2018/12/14,2.424,15.8679742601999,13.36655327605,12.4523553223414,13.264985313519,18.9245847495135,15.8679742601999
2018/12/13,2.42,15.8879360317354,13.4232072889753,12.5517191072464,13.2791022230436,18.9434436111398,15.8879360317354
2018/12/12,2.428,15.855384437249,13.8460145081074,12.5370318594691,13.3011171297792,19.1595101016175,15.855384437249
2018/12/11,2.428,16.886848348662,13.9422157837018,12.5330543839922,13.3198670800191,19.2103762806164,16.886848348662
2018/12/10,2.386,16.0505339377586,13.4490782512587,12.1701668806364,13.3758250691555,19.2427966479586,16.0505339377586
2018/12/7,2.396,15.9473060608632,13.3820460099672,12.1829060685282,13.3522129257276,19.2981159542296,15.9473060608632
2018/12/6,2.41,15.8440892896108,13.2580815361545,12.1094408933034,13.3238167022465,19.475545624282,15.8440892896108
2018/12/4,2.423,15.7208556673222,13.2058838423925,12.0267390560848,13.3120723961738,19.461669713249,15.7208556673222
2018/12/3,2.342,11.5129208853935,10.601019481626,10.4133757903185,12.7623584207323,19.2184879827153,11.5129208853935
2018/11/30,2.363,11.2499482464391,10.2895803560077,10.2167379116938,12.7187922443004,19.1865730002726,11.2499482464391
2018/11/29,2.366,11.3151942807864,10.5962948906034,10.3018864324016,12.7389331213577,19.2348015729919,11.3151942807864
2018/11/28,2.387,10.8862382048394,10.3064692944694,10.1285653925074,12.7089903930687,19.6559846389626,10.8862382048394
2018/11/27,2.405,10.5012503134638,10.8752557105932,9.99279010794255,12.7560049485835,19.6853516317478,10.5012503134638
2018/11/26,2.399,11.0952172359765,10.890144378341,10.0356495244873,12.9145518567249,19.6915413962571,11.0952172359765
2018/11/23,2.404,11.0226918665947,10.8366834010456,9.99850509498175,12.907433297746,19.6900009881464,11.0226918665947
2018/11/21,2.407,11.0005812442059,10.8023290339474,10.503966811043,12.9279010501823,19.6887434299009,11.0005812442059
2018/11/20,2.392,10.9042685010321,10.8604389440158,10.5078952596325,12.9131145857147,19.8172512666844,10.9042685010321
2018/11/19,2.355,9.76075044126737,10.4276274715162,10.4666635858954,12.8017406961896,19.7845217932346,9.76075044126737
2018/11/16,2.355,10.3999117246863,10.4156248321272,10.4966882799684,12.8347210063506,19.7911600038406,10.3999117246863
2018/11/15,2.366,10.2610836531468,10.2970995225172,10.5422500047801,12.8218254524622,19.7796115721786,10.2610836531468
2018/11/14,2.376,10.048984194577,10.2790989443366,10.986334387438,12.8239992897431,19.7852563434611,10.048984194577
2018/11/13,2.35,9.71313668815184,10.0777884306151,10.8658600517848,12.7586233742167,20.2055646961369,9.71313668815184
2018/11/9,2.355,10.8109073103604,10.1952192345174,10.8797474138036,12.7601435416825,20.1994475811115,10.8109073103604
2018/11/8,2.358,10.9615159481306,10.2210454960849,10.8968387129608,13.0332525278056,20.2200843926178,10.9615159481306
2018/11/7,2.361,11.0067634608385,10.1852585036012,10.8838229006264,13.0301184985525,20.2234545832498,11.0067634608385
2018/11/6,2.366,10.9379592884533,10.1914959423328,11.4481517804814,13.0179481447727,20.281198837368,10.9379592884533
2018/11/5,2.322,9.44334614265848,9.47791931668379,10.9718844894201,12.8063049010954,20.3398684210724,9.44334614265848
2018/11/2,2.327,9.52108441776786,9.46518960911289,10.945423614563,13.0599156212968,20.3469890552553,9.52108441776786
2018/11/1,2.325,9.51123175214457,9.48323959429823,11.1674427750534,13.4800631338226,20.355255876341,9.51123175214457
2018/10/31,2.333,9.2942036882072,9.80861988277437,11.1780679432634,13.4791288322786,20.3510022376223,9.2942036882072
