,"US30YT=RR,Bid Yield, ","US30YT=RR,Volatility,1 个月","US30YT=RR,Volatility,2 个月","US30YT=RR,Volatility,3 个月","US30YT=RR,Volatility,6 个月","US30YT=RR,Volatility,1 年","US30YT=RR,Volatility,23 天数"
2019/8/29,1.979,41.3106761253224,35.0585823887365,31.3201910849864,25.1011798866452,21.0406545958042,41.3106761253224
2019/8/28,1.939,39.8498368332557,34.5044734026484,30.9162165810007,24.8881457470219,20.9394486619028,39.8498368332557
2019/8/27,1.967,40.0413712467302,34.5326252814408,30.8975735114608,24.8603308263096,20.9300359500794,40.0413712467302
2019/8/26,2.04,39.7481018254736,34.066448339313,30.3576696226617,24.428218823133,20.7344946523923,39.7481018254736
2019/8/23,2.024,39.2542573765313,33.9297975983,30.3726130917656,24.5196090605081,20.7382860594746,39.2542573765313
2019/8/22,2.103,38.9252583956623,33.0567024096199,30.0954182220111,24.0269773201447,20.4204704406381,38.9252583956623
2019/8/21,2.052,37.2584152531479,33.0814898834301,29.5234107673603,23.7178774575605,20.2991646189299,37.2584152531479
2019/8/20,2.043,37.2363813688082,33.0021669762536,29.5010902533714,23.6957949213547,20.291548496223,37.2363813688082
2019/8/19,2.085,37.1454819776143,32.7839911285706,29.3924032707644,23.5801434972133,20.2201664381631,37.1454819776143
2019/8/16,2,32.9388151411627,30.7228594766,27.8670443081555,22.7510703039981,19.764869269546,32.9388151411627
2019/8/15,1.98,32.7894293545461,30.4676280344838,27.7883031513584,22.7259135867985,19.7954431950298,32.7894293545461
2019/8/14,2.027,32.5704673573088,30.1739434564026,27.5727327101664,22.5996141970658,19.6866334472976,32.5704673573088
2019/8/13,2.137,29.3219621172816,27.8453669684978,25.9302801504973,21.4877690482805,19.0373077061793,29.3219621172816
2019/8/12,2.13,31.3365292231081,27.8414713749796,25.9286969546018,21.532749963461,19.0335972192872,31.3365292231081
2019/8/9,2.247,28.0124208612441,25.0930900977712,23.9954530813476,20.317277760329,18.3745181434274,28.0124208612441
2019/8/8,2.232,27.9414559834509,25.5814021040564,23.9014116757666,20.2918264347213,18.3609088491868,27.9414559834509
2019/8/7,2.195,26.9314106705839,25.3751724836535,23.706397982528,20.1788865433053,18.2884012726862,26.9314106705839
2019/8/6,2.27,27.9063383867729,24.3026017822931,23.0796589468552,19.7675987841509,18.1758376855873,27.9063383867729
2019/8/5,2.295,28.0525369033256,24.4789727431294,23.0404290733535,19.8361108881617,18.2795477763264,28.0525369033256
2019/8/2,2.392,25.506884566453,23.269061010829,21.7640404942411,19.0723605304457,17.8496317339436,25.506884566453
2019/8/1,2.441,25.2362385890142,23.0011615257378,21.6121068022387,18.9056237683743,17.7601267316448,25.2362385890142
2019/7/31,2.526,22.5533020634267,22.422284196994,20.6787449728492,18.3445191429225,17.45035725339,22.5533020634267
2019/7/30,2.586,21.7930035355332,21.79237876281,20.2899376903251,18.1407517748765,17.3419332349037,21.7930035355332
2019/7/29,2.583,22.3204454681714,21.9743570218798,20.508883234184,18.1973915855772,17.348986084016,22.3204454681714
2019/7/26,2.601,22.4173550900045,22.3087565395827,20.5109406743986,18.1987079466349,17.3391090842795,22.4173550900045
2019/7/25,2.603,23.1298168842662,22.442055682232,20.524971158568,18.2767421145359,17.3616621030916,23.1298168842662
2019/7/24,2.578,24.374011237966,23.4337543224607,20.5177799630066,18.2445402081554,17.3344446694622,24.374011237966
2019/7/23,2.607,24.1119772549959,23.3740212404931,20.4436575230392,18.1934642388016,17.3232908295501,24.1119772549959
2019/7/22,2.57,23.7414725266551,23.0522476281119,20.3680717303437,18.0668041542336,17.2640860310319,23.7414725266551
2019/7/19,2.578,23.9516616022629,23.0993710691178,20.4437242411107,18.0751451297651,17.267181307508,23.9516616022629
2019/7/18,2.568,23.9973648489453,23.0659362817808,20.4095386675772,18.106361349133,17.278876008735,23.9973648489453
2019/7/17,2.573,24.0136863191507,23.1542305759961,20.5588889636014,18.1132614972357,17.280234511918,24.0136863191507
2019/7/16,2.632,22.9451639349921,22.6916351165839,20.1413346880835,17.916918977105,17.1434081820867,22.9451639349921
2019/7/15,2.611,22.8084602058359,22.6296378408157,20.2219664798365,17.9468952362574,17.1264126611404,22.8084602058359
2019/7/12,2.632,22.6544434034495,22.7211672431183,20.3488366134133,17.9421953444771,17.2108977664824,22.6544434034495
2019/7/11,2.639,23.4862497291526,22.7211643228227,20.3476246954894,17.9420033535791,17.2105926834889,23.4862497291526
2019/7/10,2.571,22.7504906409745,21.6328167578362,19.5808497303412,17.9154996043805,17.0183265110827,22.7504906409745
2019/7/9,2.533,22.1123984619552,21.4281838727346,19.3383462343962,18.1674231495136,16.9491927825695,22.1123984619552
2019/7/8,2.52,22.4073040985289,21.5644344539829,19.2835105887584,18.2182390698212,16.9501403547797,22.4073040985289
2019/7/5,2.548,23.4007114407979,21.4918654394727,19.2042471237888,18.188537700878,16.9644735887273,23.4007114407979
2019/7/3,2.471,21.2430847784758,19.7858025033631,18.3564907062506,17.6427408973171,16.6981672504841,21.2430847784758
2019/7/2,2.508,22.4035603224503,19.8302616038997,18.1852536058115,17.557740540066,16.6436950518381,22.4035603224503
2019/7/1,2.557,21.7123448708914,19.4552358289388,18.6104214809461,17.5308584010043,16.5508541405396,21.7123448708914
2019/6/28,2.526,21.4157640978664,19.1295473472465,18.4335710029211,17.4527385229862,16.5367263353116,21.4157640978664
2019/6/27,2.523,21.9164160017973,19.5335807409276,18.4297526191512,17.4742020878467,16.5403215052434,21.9164160017973
2019/6/26,2.564,21.8660895949962,19.3037552540058,18.431468213424,17.3504567477205,16.4709519873234,21.8660895949962
2019/6/25,2.526,22.9179199322453,18.821951477556,18.1266903212006,17.4177730897248,16.4075024477797,22.9179199322453
2019/6/24,2.549,22.8998867789541,18.9307084037338,18.1066684721325,17.44703114186,16.3875549643127,22.8998867789541
2019/6/21,2.591,22.652383780936,18.6687193687224,18.4744256681432,17.3567543462392,16.3853525672122,22.652383780936
2019/6/20,2.527,20.5438458371442,17.7113709457177,17.6503836770259,16.9611240523751,16.289451294282,20.5438458371442
2019/6/19,2.54,20.5454295434321,17.7994056912274,17.8754204299836,16.9761532348319,16.2847381208117,20.5454295434321
2019/6/18,2.552,20.8577179483731,17.8176142595807,17.9414417612461,17.0076343635276,16.3262790012673,20.8577179483731
2019/6/17,2.577,20.8836875262299,18.0588992570726,17.883178016734,16.969466716126,16.4347941900045,20.8836875262299
2019/6/14,2.593,21.1159640953758,18.0445296257948,17.9187004737798,16.9618006344986,16.4555782887832,21.1159640953758
2019/6/13,2.602,21.2938085139575,18.3904185748509,18.1437768171422,16.9674277870375,16.5408589477939,21.2938085139575
2019/6/12,2.624,21.2654151572173,18.6477084309128,18.1863542361403,17.0163489464872,17.0185718533608,21.2654151572173
2019/6/11,2.616,21.125518160544,18.6003407825187,18.3084089486134,17.5062939172456,17.0506142940848,21.125518160544
2019/6/10,2.621,21.6502897597306,18.610975492679,18.4138955389978,17.5443903942116,17.08694008795,21.6502897597306
2019/6/7,2.571,20.4534373811801,17.9194919604772,17.9092447263883,17.2970591569815,17.0116123890151,20.4534373811801
2019/6/6,2.621,19.8850759487466,17.4545760499062,17.7630101959152,17.1267325449407,16.9148949882228,19.8850759487466
2019/6/5,2.633,19.8876717524397,17.448643907421,17.7685252265102,17.1342159085099,16.9107493356943,19.8876717524397
2019/6/4,2.604,19.6711224910363,17.6438284303963,17.560346875554,17.0400717880745,16.9028398388806,19.6711224910363
2019/6/3,2.548,17.3683282157038,16.6036234929801,16.9232821547889,16.7271214050991,16.7868284775311,17.3683282157038
2019/5/31,2.583,17.2175708103573,17.6625804318787,17.0735604911288,16.648491911278,16.7416109512828,17.2175708103573
2019/5/30,2.653,16.7806605105289,16.6121731210801,16.4447226361672,16.2849625730508,16.7460803473522,16.7806605105289
2019/5/29,2.673,16.7731114646102,16.5546324712992,16.9953727421726,16.2660716625218,16.742903695207,16.7731114646102
2019/5/28,2.707,16.6345189575288,16.7217999090928,16.9063361010139,16.1937549189231,16.7020594989332,16.6345189575288
2019/5/24,2.756,16.2575883937813,16.2091095740453,16.6206650899269,16.0961553142623,16.6446425032831,16.2575883937813
2019/5/23,2.732,15.7042245334034,16.1080821279751,16.5410355475102,16.0453258168987,16.6473705740358,15.7042245334034
2019/5/22,2.819,13.4149618026577,15.4848745839003,15.778486911485,15.4912938262415,16.3673200795227,13.4149618026577
2019/5/21,2.842,13.6019195472254,15.4059827093722,15.7342386236955,15.4853810857935,16.3510033366697,13.6019195472254
2019/5/20,2.835,13.5223791822421,15.8524951927211,15.7265165663768,15.5191570154318,16.3496829330033,13.5223791822421
2019/5/17,2.824,13.9964072628327,15.8850761328034,15.7089479095419,15.5022590691196,16.348483231816,13.9964072628327
2019/5/16,2.84,13.9443878520478,15.8544592524061,15.742729287783,15.4920773148238,16.3403489099382,13.9443878520478
2019/5/15,2.823,14.4157526014028,15.8558762697322,15.7073667329783,15.4564188367105,16.3826622308245,14.4157526014028
2019/5/14,2.853,14.6928929415916,16.038917042032,15.6821462261974,15.4210572729315,16.3755516360475,14.6928929415916
2019/5/13,2.838,14.5450904462018,16.076445082663,15.7342983149743,15.6722754002324,16.4342723907881,14.5450904462018
2019/5/10,2.873,14.1024573297468,16.1512236121248,15.6096913767774,15.6032222978023,16.4238079076111,14.1024573297468
2019/5/9,2.877,14.2344699956032,16.293112132147,15.8411265314028,15.7420097655681,16.4706959796229,14.2344699956032
2019/5/8,2.891,14.1921280514768,16.2997735627611,15.8231562792056,15.7865114348302,16.4864554309484,14.1921280514768
2019/5/7,2.862,13.7444336975731,16.3909602902845,15.731709766301,15.7259219648985,16.4545010867224,13.7444336975731
2019/5/6,2.908,13.682906266335,16.0352095443263,15.5693342761546,15.6331183977278,16.4258174266234,13.682906266335
2019/5/3,2.926,13.513102345531,15.9915255714958,15.660259380394,15.6184263756174,16.5262907135394,13.513102345531
2019/5/2,2.943,15.4697047420101,16.115784638253,15.9627787767697,15.6176627544804,16.5919906000289,15.4697047420101
2019/5/1,2.918,15.3106012834512,16.2933380789061,15.8876775626648,15.5690989009857,16.6024868469829,15.3106012834512
2019/4/30,2.937,15.1767705621005,16.3151288377509,15.8839108774227,15.5508640744117,16.591647313013,15.1767705621005
2019/4/29,2.965,15.8886978732549,16.9517609026345,15.7835070799751,15.5573457122703,16.566274283673,15.8886978732549
2019/4/26,2.926,15.3599666079632,16.7172152457674,15.6624589384223,15.4418423738731,16.5540677455527,15.3599666079632
2019/4/25,2.947,15.3903411010269,16.6762754591526,15.767495343464,15.4390158479595,16.5438820803654,15.3903411010269
2019/4/24,2.941,17.645115130547,16.7564613347619,15.7926704143967,15.4367162443384,16.5425476998377,17.645115130547
2019/4/23,2.981,17.104778626284,16.9111663497527,15.786892969691,15.3805294081299,16.4893663262292,17.104778626284
2019/4/22,2.994,17.9709771959533,16.898542120853,15.8299671596325,15.3832942609589,16.5827008403642,17.9709771959533
2019/4/18,2.959,17.5910653832273,16.6608981810445,15.6394798312351,15.7669560503833,16.6032888085323,17.5910653832273
2019/4/17,2.992,17.2407836743957,16.4725779512089,15.5031100662258,15.7715987304834,16.5723743964559,17.2407836743957
2019/4/16,2.993,17.4882537436961,16.5808570819033,15.5172216706247,15.80482432511,16.644562460439,17.4882537436961
2019/4/15,2.963,17.6268730319055,16.4113168586089,15.464181467828,15.84586219307,16.614966103356,17.6268730319055
2019/4/12,2.971,17.7762747778722,16.5171701528729,15.4838851149564,15.9244166138851,16.6729699516333,17.7762747778722
2019/4/11,2.937,17.839967678087,16.3900549195031,15.4117077249033,16.5792130813391,16.642635890226,17.839967678087
2019/4/10,2.904,17.5796750410819,16.2039756814079,15.3920810493345,16.5220000073553,16.6531563548343,17.5796750410819
2019/4/9,2.909,17.6237348287508,16.5313421741202,15.4331051507781,16.6067724117304,16.6526631795519,17.6237348287508
2019/4/8,2.924,18.1199703295105,16.5039304493231,15.4040617272155,16.6103422831042,16.6473113722114,18.1199703295105
2019/4/5,2.909,17.9736949732974,16.5200098227719,16.1801262245491,16.5929026814276,16.7528863007121,17.9736949732974
2019/4/4,2.919,17.9788242738464,16.6983430250972,17.0922784911351,16.6784974729376,16.7594417039021,17.9788242738464
2019/4/3,2.929,18.1791562936653,16.8765827486444,17.2661156303097,16.7110093159355,16.7928722741811,18.1791562936653
2019/4/2,2.886,17.946344667779,16.8852803190929,17.0438443272833,16.5711405315094,16.7276341430427,17.946344667779
2019/4/1,2.89,18.1407830615171,16.9392184883781,17.0818151216656,16.573292408255,16.7404917265254,18.1407830615171
2019/3/29,2.82,17.426468923595,15.73221614811,16.3414082594328,16.20676681092,16.5614546906935,17.426468923595
2019/3/28,2.81,17.3730974391848,15.6794978535266,16.6382946789525,16.3142629221965,16.6113936937761,17.3730974391848
2019/3/27,2.821,17.5219210933731,15.9023633539307,16.6856245777964,16.5305196648486,16.6294193985429,17.5219210933731
2019/3/26,2.867,17.0152597502007,15.6971202586809,16.4521234803225,16.3916191383288,16.58094584692,17.0152597502007
2019/3/25,2.867,18.0378417328485,15.7636750108712,16.4514148985531,16.4586294716618,16.6043431312969,18.0378417328485
2019/3/22,2.889,18.0065767806899,15.9561195104074,16.8831614777019,16.4294274511686,16.5982539272528,18.0065767806899
2019/3/21,2.963,16.0314180726524,14.9487287929313,16.3128466004606,16.073676749591,16.4213639072875,16.0314180726524
2019/3/20,2.975,16.0302658631397,14.9305122269767,16.3875167682074,16.1524457636944,16.4231748246836,16.0302658631397
2019/3/19,3.026,15.2223907272096,14.3896267150262,16.0973625166935,15.9934819853141,16.3506803915356,15.2223907272096
2019/3/18,3.01,15.1644859299552,14.3454373079167,16.08541258796,16.1335148808974,16.4079989834634,15.1644859299552
2019/3/15,3.018,15.3531999915077,14.4712919261881,16.1412043981954,16.1545965017524,16.4592583126555,15.3531999915077
2019/3/14,3.046,15.1912868458962,14.3458814647899,16.046199268006,16.1054989270751,16.4992448743802,15.1912868458962
2019/3/13,3.01,14.9121484109467,14.2139957658391,15.871575140089,16.2569219393314,16.4700000419072,14.9121484109467
2019/3/12,2.99,15.4731742321302,14.3593503515321,15.8137866279942,16.2304579061807,16.4569407497326,15.4731742321302
2019/3/11,3.032,14.7795610574241,13.9913203870955,15.7828459062886,16.1272177581205,16.4610992792564,14.7795610574241
2019/3/8,3.009,14.7477951429442,13.8780077411686,16.8148259440166,16.1011614065694,16.4486681111024,14.7477951429442
2019/3/7,3.025,15.0111726172156,15.0569366247793,16.8851540895514,16.170870462081,16.5699335413427,15.0111726172156
2019/3/6,3.07,14.4409337686959,16.1735097902732,16.6873187800789,16.0665905730705,16.5192146257529,14.4409337686959
2019/3/5,3.087,15.471981684454,16.4441909452527,16.6661363460211,16.0461392232164,16.513324691249,15.471981684454
2019/3/4,3.09,15.5132618793973,16.5572989580874,16.6839470057429,16.0583935156496,16.5427317668321,15.5132618793973
2019/3/1,3.123,15.2112771583198,16.3660645374561,16.5747691594478,16.0047849424666,16.5814193249171,15.2112771583198
2019/2/28,3.084,14.6661320257512,16.1892877530409,16.3701843786689,15.9344544266608,16.5366278698911,14.6661320257512
2019/2/27,3.068,14.8759056009001,16.5492418781826,16.3217301182564,16.0663894951107,16.5286593797521,14.8759056009001
2019/2/26,3.007,13.7703568521999,15.9392065668603,15.7622372954234,15.8184133010779,16.4083753478401,13.7703568521999
2019/2/25,3.032,13.6365323715666,15.8626735388273,15.707254180436,15.7803491018089,16.4013461840389,13.6365323715666
2019/2/22,3.021,14.2157970969752,15.8403236887571,15.6773949731196,15.8682975006713,16.5641051928079,14.2157970969752
2019/2/21,3.045,14.2201180432632,16.538552631137,15.763773725607,15.8495453339948,16.5638422060192,14.2201180432632
2019/2/20,2.998,13.1078238836956,16.300898619709,15.4147074883158,15.7517701491835,16.5158749455361,13.1078238836956
2019/2/19,2.988,13.0618956704354,16.3904607377725,15.3842367817396,16.0136245145431,16.7626175351144,13.0618956704354
2019/2/15,2.997,13.1138367502846,16.426962231701,15.4218851275977,16.0924811189276,16.8977835479928,13.1138367502846
2019/2/14,3.009,13.3792161515156,16.4690775077218,15.4933902489075,16.084135537144,16.9433784116134,13.3792161515156
2019/2/13,3.033,13.22041704345,16.4742028945628,15.4520897527917,16.1327620767221,16.9691577246345,13.22041704345
2019/2/12,3.022,13.5088893179801,16.4393239883472,15.41546001756,16.1311160104418,16.9949626107123,13.5088893179801
2019/2/11,2.999,13.738373476494,16.3268260866954,15.294050172402,16.1400849641077,17.0150802742343,13.738373476494
2019/2/8,2.975,13.5892542999418,16.1920715279434,15.1822371354855,16.0986852202327,17.107808876552,13.5892542999418
2019/2/7,2.995,13.3914654617596,16.3900175614775,15.7647284085598,16.2072297631502,17.1349840010871,13.3914654617596
2019/2/6,3.038,14.7736977527662,17.6634152642347,15.5766233912544,16.1187597234,17.0977132524186,14.7736977527662
2019/2/5,3.036,17.7884641942341,17.7641823499274,15.8667843018843,16.1377782236543,17.104712589943,17.7884641942341
2019/2/4,3.06,18.150800807142,17.7221701746174,15.9287155680964,16.1112284176513,17.104799691819,18.150800807142
2019/2/1,3.032,18.0859976419844,17.5117321962236,15.8276520807366,16.1527795440314,17.1354382372879,18.0859976419844
2019/1/31,3.003,17.861301912671,17.311606629861,15.7523704504739,16.1067880955255,17.1158072039554,17.861301912671
2019/1/30,3.054,17.0838788749232,16.9409640902196,15.4590245378136,15.9778255066628,17.0449944514422,17.0838788749232
2019/1/29,3.041,17.7615186798003,16.916179163141,15.4384419591399,16.3134130385764,17.0443894116059,17.7615186798003
2019/1/28,3.06,17.8462326718827,16.8875040205707,15.4259224431058,16.5502817420529,17.0607946459522,17.8462326718827
2019/1/25,3.061,17.9144572167359,16.9069012685323,15.4241233728086,16.5844231897694,17.0610943673064,17.9144572167359
2019/1/24,3.033,17.6759235505533,16.6895942972128,15.3929103837634,16.5589973277481,17.2158461188386,17.6759235505533
2019/1/23,3.069,18.6354402154941,16.5170493260174,15.2870613275411,16.4737506708115,17.1749453941728,18.6354402154941
2019/1/22,3.055,18.9594855894678,16.614553365704,15.2905504127218,16.5336561572418,17.1890717510053,18.9594855894678
2019/1/18,3.096,18.6986292127806,16.4356427991974,15.1044714045425,16.4443838729452,17.1359007310438,18.6986292127806
2019/1/17,3.076,18.6100014903183,16.3089099857173,15.1267619179363,16.4236103022478,17.1539031471174,18.6100014903183
2019/1/16,3.075,18.6981484197592,16.3470584339422,15.1503208516078,16.480698342521,17.322837793008,18.6981484197592
2019/1/15,3.069,18.8354064132518,16.4087475946652,16.0882309826355,16.4808377749777,17.3344481020964,18.8354064132518
2019/1/14,3.06,18.7916417282385,16.3651445975111,16.2133010155168,16.5133159764631,17.3362639976751,18.7916417282385
2019/1/11,3.036,18.5690120895864,16.169167818147,16.15630167153,16.4867075155153,17.4827132585386,18.5690120895864
2019/1/10,3.051,18.569051547005,16.1637162841152,16.3960944347958,16.4855186386176,17.5020675533088,18.569051547005
2019/1/9,3.024,18.6202400189104,15.9299878161815,16.4396166960158,16.4835441719772,17.4823261103369,18.6202400189104
2019/1/8,2.992,20.4099806687162,16.5289223000886,17.7559840234198,16.4187699593055,17.51102353789,20.4099806687162
2019/1/7,2.976,20.2387075148558,16.4052939315476,17.7564217887455,16.4039741775214,17.5941187141782,20.2387075148558
2019/1/4,2.974,20.1552730553089,16.8767446030377,17.9250610142578,16.4091921929293,17.811481523081,20.1552730553089
2019/1/3,2.9,17.3701235014985,15.6353381080462,17.1621660761053,16.2432075280861,17.7507512900264,17.3701235014985
2019/1/2,2.982,15.8391568504664,14.48449037005,16.3178998029662,15.7741637643441,17.549485485308,15.8391568504664
2018/12/31,3.021,15.6395305296689,14.3593988333307,16.3203205031951,15.6963965889109,17.52524857859,15.6395305296689
2018/12/28,3.044,15.7624167303907,14.3181288470049,16.3463626033392,15.6606266323441,17.588234274701,15.7624167303907
2018/12/27,3.029,15.529263318671,14.2310310168651,16.3123605449106,15.6743694525085,17.5847139542076,15.529263318671
2018/12/26,3.049,15.609810515458,14.2090021775189,16.2767602486805,15.7351867809418,17.5719809637861,15.609810515458
2018/12/24,3.003,14.2082596750166,13.5282422712262,15.9981240106798,15.6384198138099,17.5106964480622,14.2082596750166
2018/12/21,3.027,14.1569957045473,13.7127586874785,16.1840411621069,15.6040503865705,17.6067729904638,14.1569957045473
2018/12/20,3.011,13.9964848485871,13.6609394360789,16.5830628670197,15.6093174488778,17.6085781651659,13.9964848485871
2018/12/19,3.013,14.1905644958102,13.7672956634012,16.5889931899621,15.6922118657693,17.6636204106601,14.1905644958102
2018/12/18,3.077,13.015241770847,12.9689043392187,16.1981759724783,15.4233177198982,17.5415134709574,13.015241770847
2018/12/17,3.114,12.7782135514505,12.9208150261876,16.0250858083563,15.3335037928747,17.693598917115,12.7782135514505
2018/12/14,3.143,12.7994313168328,12.8234831960221,15.9587936791773,15.2916541252795,17.6736383958586,12.7994313168328
2018/12/13,3.162,12.8312847438911,14.4072745745737,16.0709762640935,15.2669939014613,17.7526575191024,12.8312847438911
2018/12/12,3.148,12.5905171034972,14.5854441544802,16.0825632644225,15.4239796045308,17.748495308917,12.5905171034972
2018/12/11,3.128,12.1327915948841,14.5373554665642,16.3379788385768,15.596389241956,17.739254733314,12.1327915948841
2018/12/10,3.129,12.0932213322548,14.9610856016027,16.3948607531261,15.6009405835536,17.7458106449199,12.0932213322548
2018/12/7,3.143,14.4467450807353,15.2258588093402,16.3689345340977,15.6716205097368,17.749968235308,14.4467450807353
2018/12/6,3.136,14.3249532100858,17.4835521062284,16.8113893039739,15.9247407044277,17.7817616455802,14.3249532100858
2018/12/4,3.177,15.0051937707,17.3048425827469,16.5851965333996,15.8895678220154,17.7325051967955,15.0051937707
2018/12/3,3.278,11.5850959339569,15.7395736007582,15.3175989666479,15.413787017707,17.4596174220279,11.5850959339569
2018/11/30,3.311,11.2221029073789,15.5422730193931,15.1856329976469,16.4623932766091,17.4472666970205,11.2221029073789
2018/11/29,3.328,11.5476703807592,15.4985535044049,15.2710521660144,16.5350910374403,17.5639125409352,11.5476703807592
2018/11/28,3.329,11.5510254458723,15.8659982377196,15.3079024057768,16.6274044654179,17.5978062321904,11.5510254458723
2018/11/27,3.32,11.64099215345,15.9360977419524,15.3081733147201,16.7217700272181,17.6018488933251,11.64099215345
2018/11/26,3.32,11.7318220826845,15.935966974286,15.3522583178751,16.7219907275274,17.779633979087,11.7318220826845
2018/11/23,3.31,11.6577939059984,15.9501168175833,15.4121575392087,16.7183374542091,17.7923485477882,11.6577939059984
2018/11/21,3.311,12.0312352490755,16.0607403309378,15.4370907990951,16.798065963045,17.7972972475894,12.0312352490755
2018/11/20,3.305,12.086117670207,16.3431258175469,15.798367544373,16.848348350876,17.8242901658746,12.086117670207
2018/11/19,3.316,12.1700439144138,16.8485886838549,15.7774615983211,16.8425152286179,17.8466925134746,12.1700439144138
2018/11/16,3.326,12.1780428627922,16.8148935274269,15.7541151286451,17.2031616723006,17.8463443930111,12.1780428627922
2018/11/15,3.366,11.7209978499295,16.6060174247829,15.772654731714,17.1273911539012,17.8393791520767,11.7209978499295
2018/11/14,3.355,11.7222763237175,16.6239923686833,15.7896536038993,17.1301855949089,17.8456652518284,11.7222763237175
2018/11/13,3.367,15.1816281101341,16.6752554099698,15.8291530847085,17.1947107328683,17.8424160544383,15.1816281101341
2018/11/9,3.392,15.3206561577901,16.6843858089382,16.3630066493728,17.2013517614479,17.9358189002123,15.3206561577901
2018/11/8,3.425,15.2225892925327,16.5182805046582,16.4306639936525,17.1402965507992,17.9278910632486,15.2225892925327
2018/11/7,3.425,15.7628102490066,16.8319868718977,16.4306639936525,17.1408094748307,17.9283868718244,15.7628102490066
2018/11/6,3.426,16.0696200396421,16.9649026770986,16.5490707639306,17.1452940844551,17.9569351672575,16.0696200396421
2018/11/5,3.431,19.3721417565979,16.9378948046772,16.570153176778,17.1561965602239,17.9868482746963,19.3721417565979
2018/11/2,3.454,19.4369953227485,17.2744477818705,16.623231122219,17.1263270106984,17.9733666584718,19.4369953227485
2018/11/1,3.387,18.799360456028,16.7963514596389,16.2347684489879,17.0102048862826,18.0122281014216,18.799360456028
2018/10/31,3.402,18.652277773826,16.8112471512654,16.4036359340586,17.0529988205422,18.0244054738552,18.652277773826
