,"US6MT=RR,Bid Yield, ","US6MT=RR,Volatility,1 个月","US6MT=RR,Volatility,2 个月","US6MT=RR,Volatility,3 个月","US6MT=RR,Volatility,6 个月","US6MT=RR,Volatility,1 年","US6MT=RR,Volatility,23 天数"
2019/9/4,1.865,21.6008002739438,20.6253200036299,21.746456091496,16.3337963646858,13.0223756130744,21.6008002739438
2019/9/3,1.875,22.6051025511233,20.6230987377915,21.7425122499647,16.3371138643564,13.0143838282992,22.6051025511233
2019/8/30,1.883,22.7866909245111,20.6502688200632,21.9995406682,16.3364953944158,13.009703652768,22.7866909245111
2019/8/29,1.883,22.7379765914897,20.6758847458207,22.1176424390102,16.3334838363493,13.0127379645718,22.7379765914897
2019/8/28,1.88,22.6384237759464,20.6870650342589,22.1679959195615,16.3375219723247,13.0596043421297,22.6384237759464
2019/8/27,1.893,22.8473195294454,20.6787045447335,22.2073636921588,16.3298811199054,13.0473509554956,22.8473195294454
2019/8/26,1.89,22.9672069223439,20.7631516807621,22.1923054414456,16.3218358951616,13.0574357980358,22.9672069223439
2019/8/23,1.87,22.5316041880986,21.0491956289627,22.0050736799261,16.2322693921246,13.0099088869871,22.5316041880986
2019/8/22,1.911,21.9922491074974,20.554509300005,21.7126796748994,16.0089086252388,12.8433986415506,21.9922491074974
2019/8/21,1.899,22.7617369525406,20.5245960755007,21.6212624629203,15.9757227831655,12.8745046508607,22.7617369525406
2019/8/20,1.888,22.6716817222369,22.6553727166663,21.5723170906176,15.9365108974005,12.8591252065893,22.6716817222369
2019/8/19,1.885,22.7740218751125,23.6606839356453,21.544704190229,15.927590093214,12.8574972682188,22.7740218751125
2019/8/16,1.846,21.2672932174048,22.8836821969133,20.9698201933393,15.598768827898,12.6804471949669,21.2672932174048
2019/8/15,1.86,21.5146746679594,23.1025387522917,20.9757724315328,15.6101334267494,12.6694089529244,21.5146746679594
2019/8/14,1.912,20.0450044914226,22.3391917519581,20.4367861440351,15.2053890008477,12.4110314369199,20.0450044914226
2019/8/13,1.963,18.4382540265864,21.6408942101428,19.9450030778651,14.8393493331303,12.1529991575092,18.4382540265864
2019/8/12,1.934,17.6545077747399,21.2057444106397,19.6109934884792,14.6646041209856,12.0586184137695,17.6545077747399
2019/8/9,1.95,20.0986039394656,21.2877860830939,19.5904408105636,14.6407450167889,12.0342346870539,20.0986039394656
2019/8/8,1.963,20.3763195578794,21.6987911020567,19.5929638316223,14.7142666982809,12.0200079704998,20.3763195578794
2019/8/7,1.943,19.8362411655727,22.3004514057993,19.4305909497595,14.6503133154686,12.0969684502589,19.8362411655727
2019/8/6,2.002,19.3478395765498,21.4041341278736,18.6917784378722,14.1159682852459,11.7500209091096,19.3478395765498
2019/8/5,1.991,19.1958652342296,21.8479353985138,18.6115499572435,14.2021692855383,11.7378840340845,19.1958652342296
2019/8/2,2.015,18.9741485375838,21.7433216161819,18.53260940516,14.1498756077683,11.7112206357558,18.9741485375838
2019/8/1,2.046,18.4304592965889,21.938175218564,18.531745341594,14.0455950191137,11.644157648326,18.4304592965889
2019/7/31,2.096,16.7951103419314,21.5440109333232,18.0406954043779,13.6810563890432,11.4694621574035,16.7951103419314
2019/7/30,2.088,16.7409101270664,21.5787958474269,17.9972199078607,13.6648588322433,11.4648736548157,16.7409101270664
2019/7/29,2.095,16.8479017052081,21.641671694172,18.008664538904,13.6628541379982,11.4605333118536,16.8479017052081
2019/7/26,2.103,17.6817292461615,21.6608109866265,18.0082881543255,13.72146772083,11.5039190149415,17.6817292461615
2019/7/25,2.093,17.6842117552303,21.576589910745,17.997801639346,13.697076798618,11.4982267848592,17.6842117552303
2019/7/24,2.083,17.6867301189335,21.4932731910752,17.9525429835326,13.6694979803873,11.5670472776919,17.6867301189335
2019/7/23,2.077,22.6935318939499,21.4389408070529,17.9188119737071,13.6645491430454,11.5658623070258,22.6935318939499
2019/7/22,2.064,24.6441286303561,21.3542384768311,17.8454852810739,13.6512531817988,11.5537088874496,24.6441286303561
2019/7/19,2.03,23.7360357951742,20.7570448054592,17.4166263965923,13.4437657480796,11.4409634670803,23.7360357951742
2019/7/18,2.023,24.0267261912731,20.6935497355731,17.3850331439565,13.4251927511583,11.4441237950868,24.0267261912731
2019/7/17,2.046,23.8758837547349,20.6414289211931,17.4355748897646,13.3568629966159,11.4165011658189,23.8758837547349
2019/7/16,2.07,23.7822200428778,20.5526419006356,17.3684868354356,13.2816106130665,11.3598026831101,23.7822200428778
2019/7/15,2.059,23.631565380546,20.4680111638553,17.3196117886311,13.2797442150878,11.3572929430669,23.631565380546
2019/7/12,2.077,23.746260167821,20.4409288229447,17.2807395446778,13.3674068343132,11.3997355771555,23.746260167821
2019/7/11,2.083,24.4453970780287,20.4423232587093,17.2830265765421,13.371092118126,11.5074549019001,24.4453970780287
2019/7/10,2.072,25.7400670439901,20.3414722977982,17.220458680286,13.5414343890797,11.4962975614708,25.7400670439901
2019/7/9,2.14,23.8945406552079,19.1267957214771,16.1770599167176,13.008747694143,11.0684961798808,23.8945406552079
2019/7/8,2.126,24.6372453011019,18.9769112170093,16.1040519262799,13.0387935921466,11.0929693263887,24.6372453011019
2019/7/5,2.129,24.6277797948084,18.9737518809288,16.1093949941448,13.0593942235389,11.094523155181,24.6277797948084
2019/7/3,2.085,23.7008699043958,18.0119334841333,15.4362828992836,12.7105030629113,10.9854143186176,23.7008699043958
2019/7/2,2.085,23.8631450114326,18.2738068513053,15.4776134332965,12.8068761586078,11.0541096799014,23.8631450114326
2019/7/1,2.1,24.1544241007282,18.2671773896822,15.4618913779025,12.8806536285057,11.0336727663005,24.1544241007282
2019/6/28,2.095,24.2109187932305,18.2140037725925,15.4399116677279,12.9470795613774,11.0902797406788,24.2109187932305
2019/6/27,2.111,24.2033208356623,18.2196216525097,15.4419039566975,12.9189104299555,11.0651324353978,24.2033208356623
2019/6/26,2.109,24.1174303516731,18.1953870804407,15.4679685964238,12.9161442600117,11.0647648820575,24.1174303516731
2019/6/25,2.096,23.7764009028939,18.1348533682216,15.448149423668,12.8805326828843,11.1004376334412,23.7764009028939
2019/6/24,2.061,22.4376478491608,17.4197575997446,14.9459013627166,12.6204827454126,10.9752186370883,22.4376478491608
2019/6/21,2.051,22.3076475844018,17.2855293821365,14.8804362623589,12.5889562917702,10.9801013518394,22.3076475844018
2019/6/20,2.041,21.9516675958715,17.1911142856513,14.8198108775317,12.5571656241122,10.9716168007856,21.9516675958715
2019/6/19,2.129,18.4484326006959,14.4191707477509,12.6458482987475,11.1877329835194,10.1922220156304,18.4484326006959
2019/6/18,2.197,16.2080938277356,12.6669945229178,11.2494284691166,10.3572712314257,9.72113310166747,16.2080938277356
2019/6/17,2.199,16.1708491951516,12.9100273019249,11.2469483270267,10.4273111420602,9.73868913470108,16.1708491951516
2019/6/14,2.178,15.5699407876813,12.6071833147689,10.996899131159,10.3178199078599,9.69443136967028,15.5699407876813
2019/6/13,2.179,15.505257935177,12.6500905279695,10.9929880149861,10.3265368972182,10.0673955972962,15.505257935177
2019/6/12,2.199,15.4573926616125,12.5574221892033,10.9069251100724,10.3034002470337,10.2720828526335,15.4573926616125
2019/6/11,2.21,15.534048343223,12.5480393261077,10.9295024699129,10.4029069188361,10.2889061662419,15.534048343223
2019/6/10,2.196,15.2530946252945,12.376495732204,10.8127251789307,10.4138911724318,10.2999419302554,15.2530946252945
2019/6/7,2.163,13.6577464217736,11.6282780927281,10.2368413706499,10.1637363835258,10.2772576179794,13.6577464217736
2019/6/6,2.223,11.3837948188539,9.99312761857022,8.91986269070647,9.47216759000321,9.97430922664549,11.3837948188539
2019/6/5,2.249,11.1385292151987,9.73495519581981,8.70973969281875,9.35830732117065,9.94759618594895,11.1385292151987
2019/6/4,2.301,9.89100690382931,8.27288977848801,8.01364249156673,8.84474092245914,9.68108936289053,9.89100690382931
2019/6/3,2.308,9.98149980270725,8.35622880113058,8.00737719517697,8.83936359717996,9.67537430468631,9.98149980270725
2019/5/31,2.355,7.92739445693714,6.94238196831157,7.06674232098463,8.40630360870829,9.45992484587675,7.92739445693714
2019/5/30,2.392,6.3721179381925,5.90226474595121,6.45480510623411,8.15054876279063,9.40675917505646,6.3721179381925
2019/5/29,2.379,5.95407411189947,5.97256171025347,6.335120234298,8.16455683244492,9.39861408048655,5.95407411189947
2019/5/28,2.37,5.98353968021481,6.11845693074546,6.29951849838446,8.14344623416769,9.39338674324744,5.98353968021481
2019/5/24,2.386,5.92366145339931,6.13950523529371,6.19821103126373,8.11426175562282,9.38110391416259,5.92366145339931
2019/5/23,2.394,5.88905465880625,6.13680528293557,6.17756203102115,8.106781857611,9.40778733927182,5.88905465880625
2019/5/22,2.407,5.76683399454371,6.18830425609632,6.12941405722125,8.07881329499646,9.40063808450137,5.76683399454371
2019/5/21,2.418,5.63633004960313,6.13517113701417,6.09414053943987,8.05710508118064,9.38657142298416,5.63633004960313
2019/5/20,2.412,5.54870880986214,6.51898600156408,6.08516854311906,8.04837079929593,9.38887788352049,5.54870880986214
2019/5/17,2.422,6.12814879357049,6.49093477835746,6.05402330084269,8.03698157727731,9.38198775615223,6.12814879357049
2019/5/16,2.423,6.54021920642888,6.49593775887046,6.0650834054415,8.04045427598893,9.39240188109698,6.54021920642888
2019/5/15,2.423,6.60045749724477,6.50225649332387,6.07419742854167,8.13124511458514,9.45651065730494,6.60045749724477
2019/5/14,2.431,6.54028898221676,6.47622889054973,6.1265783119309,8.11989235734,9.44847151994042,6.54028898221676
2019/5/13,2.428,6.5139147833855,6.47021668834878,6.12621625908931,8.12329863188421,9.4536143727265,6.5139147833855
2019/5/10,2.443,6.235323921441,6.38924848990846,6.07819372080704,8.07996402670818,9.45552902233501,6.235323921441
2019/5/9,2.449,6.24057788657624,6.38646855155099,6.18496747427972,8.08404927974064,9.46959400579719,6.24057788657624
2019/5/8,2.449,6.28341846659537,6.3851137367199,6.18496747427972,8.11366687069287,9.55041633954398,6.28341846659537
2019/5/7,2.444,6.24023933451347,6.34872714035447,6.47843250646497,8.11355658057646,9.55109700215839,6.24023933451347
2019/5/6,2.451,6.17753700693051,6.32825338330344,6.54588451696512,8.11085814466232,9.5452297231652,6.17753700693051
2019/5/3,2.456,6.25265418094924,6.94040692125136,6.54721410452882,8.10616649361348,9.54646151247298,6.25265418094924
2019/5/2,2.459,6.23484322802012,6.94808922373319,7.18162058402634,8.10613889758118,9.54587996108432,6.23484322802012
2019/5/1,2.436,5.38567431757309,6.52738824107784,7.04395327861685,8.003861557862,9.62790549183654,5.38567431757309
2019/4/30,2.452,5.56331759146077,6.41702580547686,7.00234627862338,7.95245861142874,9.6017378514146,5.56331759146077
2019/4/29,2.456,6.14314227479251,6.42106648415711,7.0054333657776,7.95965178249434,9.60767017076417,6.14314227479251
2019/4/26,2.454,6.41546273539283,6.45293999045829,7.00532132410452,7.95876112529804,9.65233946252939,6.41546273539283
2019/4/25,2.457,6.48548405039165,6.45904080116473,7.01507801600929,7.95891877651287,9.65622839920277,6.48548405039165
2019/4/24,2.447,6.60274155155911,6.35942178060875,7.1554559583698,7.93867839919577,9.71821226102517,6.60274155155911
2019/4/23,2.462,6.3652735478269,6.24236658135751,7.08375923188538,8.00096999205539,9.70222161410594,6.3652735478269
2019/4/22,2.467,7.15546079843043,6.24897897183137,7.07993664038229,7.99554916467718,9.74155984150446,7.15546079843043
2019/4/18,2.464,7.15472237670466,6.26366851930374,7.08805372240771,8.00172310123517,9.75845410361163,7.15472237670466
2019/4/17,2.467,7.164173305757,6.27998482219275,7.25052101000958,8.08028855086967,9.80969090810029,7.164173305757
2019/4/16,2.465,7.15706936142738,6.29154941640419,7.32923927372454,8.1079360997706,9.80985850130297,7.15706936142738
2019/4/15,2.446,6.48828956259939,5.9720114568336,7.14999840993529,8.03793748514515,9.79983866643243,6.48828956259939
2019/4/12,2.464,6.17731362359682,5.85236117677049,7.02440146342521,7.97087334735697,9.78446699397026,6.17731362359682
2019/4/11,2.459,6.19864931823032,5.83570930424994,7.01583844072583,7.97886186389793,9.78427714542067,6.19864931823032
2019/4/10,2.462,6.23243483781604,5.92563665281704,7.18812614786358,8.06624033922174,9.81697610206816,6.23243483781604
2019/4/9,2.465,6.23236772825659,6.10861994617978,7.56839029151555,8.08234449783802,9.81970911570317,6.23236772825659
2019/4/8,2.464,6.21113565868411,6.10641128575864,7.57293263734858,8.08269085778099,9.8893073492259,6.21113565868411
2019/4/5,2.459,6.11511199688876,6.5466815795233,8.16642571343109,8.0859522057499,9.9396192121605,6.11511199688876
2019/4/4,2.454,7.30208059197033,6.65772184892829,8.80622334620762,8.08884571475221,9.98835752742016,7.30208059197033
2019/4/3,2.454,7.30449219486038,6.67774031598585,8.99194449473472,8.11205033730983,9.9882252542082,7.30449219486038
2019/4/2,2.452,7.33077614324912,7.58096713482983,9.02935608239924,8.11849387101034,10.010687097341,7.33077614324912
2019/4/1,2.443,7.21701922473603,7.68372063379591,9.10187173975049,8.10459472759031,10.0082669016881,7.21701922473603
2019/3/29,2.441,7.18398439026334,7.77324492126486,9.42309801468825,8.11315509214105,10.0133614583663,7.18398439026334
2019/3/28,2.441,7.27931966497845,7.77911863077949,9.65007607435544,8.12495274978044,10.1029856176982,7.27931966497845
2019/3/27,2.46,6.95126969464281,7.58283806205626,9.79196204156711,8.11869962742152,10.204389735901,6.95126969464281
2019/3/26,2.48,6.49416728639977,7.35964389364103,9.67874794649709,8.03093090802913,10.170993017038,6.49416728639977
2019/3/25,2.467,6.24138085194226,7.51187655970916,9.61230232084819,8.0106279484159,10.1630831967851,6.24138085194226
2019/3/22,2.475,6.22583366883371,7.51107484641055,9.60768935543486,8.01164403915803,10.1548037482622,6.22583366883371
2019/3/21,2.491,5.92902367340165,7.36115801869428,9.5422438835558,7.96063775134546,10.128894964873,5.92902367340165
2019/3/20,2.488,5.95284471974569,7.37228339851326,9.5533717974545,7.98181163960885,10.2078488630252,5.95284471974569
2019/3/19,2.514,4.89885611153584,7.19026513730678,9.33816368939285,7.83380452677224,10.1450693583811,4.89885611153584
2019/3/18,2.511,4.89886919510585,7.29546290085288,9.33556360861739,7.850338305413,10.1461774732524,4.89886919510585
2019/3/15,2.516,5.05244187306576,7.28129252947991,9.33094188938199,7.84632227124633,10.1877605049992,5.05244187306576
2019/3/14,2.522,4.97359786598988,7.28142652646281,9.44472932075761,7.89008609528348,10.2375071224189,4.97359786598988
2019/3/13,2.525,5.07433522376616,7.29221133809874,9.4432128871086,7.90131260532692,10.2833073919177,5.07433522376616
2019/3/12,2.532,5.48494254386849,7.53900610082119,9.46581531979929,7.88517460793181,10.2769101941154,5.48494254386849
2019/3/11,2.526,5.44917289956034,8.02363111554538,9.56177751709871,7.89360541075244,10.2769606299503,5.44917289956034
2019/3/8,2.524,6.24758256248073,8.02622054072054,9.76566377966024,7.89599976250102,10.2806523479837,6.24758256248073
2019/3/7,2.527,6.3758524623887,8.81242813746944,9.86761456859946,8.00869162863703,10.3170922952326,6.3758524623887
2019/3/6,2.53,6.33363961949187,9.75991083182045,9.86590787714547,8.00530859380938,10.3150392665033,6.33363961949187
2019/3/5,2.532,8.2781268527323,9.97742321781594,9.86754494058488,8.02538529800193,10.3214649651817,8.2781268527323
2019/3/4,2.504,7.81934363192785,9.6619642032322,9.62924260333644,7.90959978400454,10.3111037083051,7.81934363192785
2019/3/1,2.509,7.9349257195598,9.81564146254519,9.63560797390873,7.90544864338831,10.3068403350074,7.9349257195598
2019/2/28,2.505,7.94571540112389,10.2850038977217,9.62937679279539,7.94069607920256,10.3428406761977,7.94571540112389
2019/2/27,2.515,7.83270094317195,10.5295797975757,9.60000122161278,7.91714210285413,10.6542660466761,7.83270094317195
2019/2/26,2.52,7.84639551397493,10.8879356124847,9.61356860465324,7.91298565888874,10.648967430859,7.84639551397493
2019/2/25,2.514,8.24115002962993,10.8826207603959,9.68536366444661,7.91148260958175,10.6516611524171,8.24115002962993
2019/2/22,2.512,8.32311710382692,10.8797436059532,9.68423991102105,7.93654697717969,10.8933067349222,8.32311710382692
2019/2/21,2.515,8.33189665326154,10.8905228230216,9.72123599977832,8.05017275805648,11.2329611088788,8.33189665326154
2019/2/20,2.51,8.33209569380641,10.8940428730315,9.72069543021408,8.06967818535852,11.2513278144297,8.33209569380641
2019/2/19,2.506,8.73670049726076,10.9048411303473,9.71827249827026,8.13213845663249,11.2607111114933,8.73670049726076
2019/2/15,2.501,8.89174612955242,10.8890526770422,9.70936866868451,8.13156228076479,11.3151998575871,8.89174612955242
2019/2/14,2.507,8.86023378699499,10.8800374567621,9.7009087184067,8.11949176826884,11.3094913235329,8.86023378699499
2019/2/13,2.513,8.86017584582805,10.8708804801551,9.69810129952085,8.22311623993213,11.4290366821716,8.86017584582805
2019/2/12,2.51,8.87217715860725,11.0307161461706,9.70280335542754,8.22423326558555,11.4383751243123,8.87217715860725
2019/2/11,2.499,9.11536699728489,10.9708110703501,9.80733174739733,8.21656372676504,11.4351619086933,9.11536699728489
2019/2/8,2.496,9.95975362947507,11.0045086948662,9.80434285475967,8.22271609232028,11.435153780859,9.95975362947507
2019/2/7,2.486,9.86383417600676,11.0705943993416,9.77933553017929,8.21994454782063,11.4420084780416,9.86383417600676
2019/2/6,2.502,10.9044797361756,11.2675481298729,9.69479967060544,8.20216702475901,11.4315351173015,10.9044797361756
2019/2/5,2.502,12.3338846314356,11.4126079252447,9.71024968180247,8.20910545973515,11.4315351173015,12.3338846314356
2019/2/4,2.478,12.2596453160032,11.1515185512783,9.56714575238157,8.12197246134472,11.4224684073525,12.2596453160032
2019/2/1,2.465,12.2029114731223,11.0627686061703,9.517642249685,8.10054382914713,11.4167785302972,12.2029114731223
2019/1/31,2.46,12.3855153315053,11.0604405607045,9.5201029560749,8.11145949348686,11.5213538645708,12.3855153315053
2019/1/30,2.497,12.1135660201352,10.5047306652923,9.03877484792449,8.11377340757499,11.4055078992806,12.1135660201352
2019/1/29,2.515,12.3678129891184,10.365568156336,8.92239127948318,8.0429272803964,11.3890964394905,12.3678129891184
2019/1/28,2.504,12.8544097929928,10.3078647544856,8.89428622859528,8.04595337414334,11.3869876505547,12.8544097929928
2019/1/25,2.509,12.8597932526087,10.3303608154724,8.88344562747706,8.1544522438458,11.4535029914669,12.8597932526087
2019/1/24,2.507,12.852922183429,10.4468700737593,8.89787438758949,8.25955126646327,11.5284746961839,12.852922183429
2019/1/23,2.513,12.8638178246597,10.4296827078876,8.88204695110963,8.39615370258298,11.5532132051663,12.8638178246597
2019/1/22,2.493,12.5492728545178,10.2961407733248,8.74798881737983,8.35494226389385,11.5468099295725,12.5492728545178
2019/1/18,2.501,12.547946434362,10.2790612683359,8.72372044731145,8.3359213496733,11.536649040853,12.547946434362
2019/1/17,2.505,12.5483382796327,10.2780863623938,8.90181071832177,8.43323007522744,11.622593147624,12.5483382796327
2019/1/16,2.5,12.5114526805478,10.2648585666605,8.89627299904727,8.45561928048416,11.7597033109517,12.5114526805478
2019/1/15,2.52,12.2734637578423,10.0849907288582,8.75580306808544,8.53319596942179,11.7193904731819,12.2734637578423
2019/1/14,2.507,12.4198003476549,10.01621303081,8.84140124984479,8.51737277678251,11.7157401421485,12.4198003476549
2019/1/11,2.509,12.4197771382407,10.0254926697072,8.88121400615669,8.51665834848747,11.7238151328894,12.4197771382407
2019/1/10,2.515,12.4692178480708,10.2146816568141,8.8609735777743,8.53098531873883,11.722354877761,12.4692178480708
2019/1/9,2.52,12.6657179161242,10.2010866313844,8.84584286343495,8.56039863285755,11.7270987145233,12.6657179161242
2019/1/8,2.541,12.8602942988805,9.98909302775922,8.67232250100552,8.49629455039155,11.7350997697214,12.8602942988805
2019/1/7,2.512,12.4860614182062,9.60681468055544,8.55597553402995,8.37802420768176,11.7020780423772,12.4860614182062
2019/1/4,2.509,12.4813960862898,9.62513052112973,8.58194677625863,8.39141603046782,11.8466972030569,12.4813960862898
2019/1/3,2.471,11.2640667321902,8.9541535991423,8.07737427443175,8.40976247444023,11.7742806939181,11.2640667321902
2019/1/2,2.513,9.88234423179154,7.93512030121192,7.29065765036582,8.28063377005552,11.6270170362759,9.88234423179154
2018/12/31,2.491,9.41586751871748,7.68407621276102,7.13673382432157,8.22456661658811,11.6087146002502,9.41586751871748
2018/12/28,2.481,9.27912235020631,7.62360843285611,7.14906796217811,8.30045870164487,11.7165131189381,9.27912235020631
2018/12/27,2.499,9.02384798929713,7.41535607238283,6.99175325973727,8.3624651875209,11.9714645152511,9.02384798929713
2018/12/26,2.531,8.03770130882694,6.70569031843919,6.43831928645438,8.12924166589638,11.8817097547444,8.03770130882694
2018/12/24,2.506,7.61944719901283,6.2895724069848,6.19635589842972,8.22517576860636,11.9683445914896,7.61944719901283
2018/12/21,2.535,6.49163370466019,5.59288753652241,5.68699916305372,8.16820753730601,11.9053975076393,6.49163370466019
2018/12/20,2.541,6.62790699106816,5.5457371464338,5.80678024842518,8.15022038457362,11.9456234343904,6.62790699106816
2018/12/19,2.541,6.67568732294552,5.54439018541023,5.80086006652626,8.35233520505344,11.9456234343904,6.67568732294552
2018/12/18,2.536,6.65914964598304,5.54781227625327,5.80909260277094,8.3592072172482,12.1879264120814,6.65914964598304
2018/12/17,2.543,6.57492520016806,5.86757922927326,5.77895817689796,8.34048353952642,12.180118951686,6.57492520016806
2018/12/14,2.551,6.48410369764807,5.78511423402811,5.75088083874138,8.49578500370978,12.1924717984321,6.48410369764807
2018/12/13,2.551,6.49876287319686,5.84119177353746,5.77963893445698,8.5028643476313,12.1912396153604,6.49876287319686
2018/12/12,2.554,6.5298565816261,6.07231620257994,5.75488845158138,8.56070319026658,12.1876289793835,6.5298565816261
2018/12/11,2.557,6.98392932157656,6.11109842378483,5.75307354529504,8.55397805706691,12.1850284820276,6.98392932157656
2018/12/10,2.538,6.62049348496798,5.91922653094732,5.66282450154285,8.57764897322346,12.1810546143005,6.62049348496798
2018/12/7,2.54,6.61438757368156,5.89941453674791,5.76125875260857,8.59246422776727,12.184709665061,6.61438757368156
2018/12/6,2.551,6.38211752438842,5.75776518101185,5.6574696879934,8.57838068830998,12.3167955269036,6.38211752438842
2018/12/4,2.57,5.70130843181033,5.60383047178024,5.34744247524107,8.48740313714321,12.2811667321954,5.70130843181033
2018/12/3,2.545,5.07272674249619,5.27908140282601,5.1699240218291,9.1717074357755,12.2617463864344,5.07272674249619
2018/11/30,2.527,4.65961280863064,5.10517081741403,5.05721795276351,9.74629634253634,12.3167148671456,4.65961280863064
2018/11/29,2.525,4.795221309042,5.17676450780678,5.35650675075633,9.83100160444533,12.3413276217241,4.795221309042
2018/11/28,2.528,4.75329862431979,5.20912533609208,5.32250288549244,9.90645648460645,12.4431555747869,4.75329862431979
2018/11/27,2.536,4.60391065013289,5.14072700812491,5.26847013564176,10.0963147545756,12.4341464236599,4.60391065013289
2018/11/26,2.53,4.60581839629771,5.21347046432254,5.33483146718769,10.1913056299072,12.4468694427407,4.60581839629771
2018/11/23,2.53,4.60581839629771,5.20309641676013,5.36089095630919,10.2521741044592,12.4543393026666,4.60581839629771
2018/11/21,2.528,4.6451699785272,5.2117833739271,5.42491858718673,10.2538349178592,12.4631336377536,4.6451699785272
2018/11/20,2.52,4.60008186626538,5.21613074324946,5.459974477724,10.251344252926,12.5781236949135,4.60008186626538
2018/11/19,2.504,4.2027152536224,5.32714177889006,5.42364364930308,10.230031650024,12.5730672607049,4.2027152536224
2018/11/16,2.504,4.22711200602997,5.31312254801601,5.42364364930308,10.3558585296022,12.5712780648135,4.22711200602997
2018/11/15,2.515,4.75816397384089,5.10890545212096,5.38921908488627,10.3256176268603,12.555210104645,4.75816397384089
2018/11/14,2.52,4.64606756135769,5.05613079807204,5.61885421351819,10.3158364786161,12.5689922143667,4.64606756135769
2018/11/13,2.517,4.81545501195259,5.14999470094005,5.71009030478789,10.3551578466873,12.6425210883542,4.81545501195259
2018/11/9,2.517,5.31890861181548,5.17497087828983,5.92811362665827,10.4017926785355,12.6707094556976,5.31890861181548
2018/11/8,2.52,5.34305966021491,5.11517443080082,5.90829560641363,10.4075389375427,12.6955215279318,5.34305966021491
2018/11/7,2.515,5.35298302849134,5.14506645922721,5.91993807173668,10.407878408718,12.696022416884,5.35298302849134
2018/11/6,2.52,5.19704334898106,5.11510626711195,6.12880728018963,10.3981204160756,12.6905178844507,5.19704334898106
2018/11/5,2.499,4.72739769930734,5.05031960480247,6.00714263073599,10.3716401976494,12.6830562541403,4.72739769930734
2018/11/2,2.499,5.2311444713065,5.05248529978726,6.0303972340103,10.3983016464608,12.6830562541403,5.2311444713065
2018/11/1,2.494,5.27785829591772,5.06247086237624,6.0646228234206,10.4967970266552,12.6882061691357,5.27785829591772
