,"US2MT=RR,Bid Yield, ","US2MT=RR,Volatility,1 个月","US2MT=RR,Volatility,2 个月","US2MT=RR,Volatility,3 个月","US2MT=RR,Volatility,6 个月","US2MT=RR,Volatility,1 年","US2MT=RR,Volatility,23 天数"
2019/4/29,2.449,6.93138569274611,8.18476514521475,8.31427215802454,13.0462216893846,,6.93138569274611
2019/4/26,2.429,8.92561484989585,7.96904728997635,9.42950818705883,13.0076578728718,,8.92561484989585
2019/4/25,2.426,8.91578668398382,7.98016059183564,9.80757898689337,,,8.91578668398382
2019/4/24,2.423,9.01361376531975,8.25471449643189,9.92740749122134,,,9.01361376531975
2019/4/23,2.436,8.89125149707744,8.17550435639633,9.86527515898837,,,8.89125149707744
2019/4/22,2.441,8.91488503891814,8.22489110484725,9.95909991043585,,,8.91488503891814
2019/4/18,2.43,8.79598315962477,8.19237027520503,10.1182621447873,,,8.79598315962477
2019/4/17,2.436,8.77005318964666,8.32437261951562,10.2182859532027,,,8.77005318964666
2019/4/16,2.431,9.14653692749063,8.32793650751211,10.2192803861643,,,9.14653692749063
2019/4/15,2.424,9.09273413301448,8.30402705991069,10.2030298520635,,,9.09273413301448
2019/4/12,2.431,9.06971599041226,8.33462898441974,10.2924805016778,,,9.06971599041226
2019/4/11,2.42,8.93982047110632,8.28934222362594,10.311269554042,,,8.93982047110632
2019/4/10,2.413,8.86218940406472,8.83612040831668,10.2956972928934,,,8.86218940406472
2019/4/9,2.428,8.95963458441222,8.78890918687228,10.2293733587414,,,8.95963458441222
2019/4/8,2.434,8.94827833490678,8.78868241020285,10.2201376174512,,,8.94827833490678
2019/4/5,2.431,8.99409873394419,8.82839925137815,10.9886650182677,,,8.99409873394419
2019/4/4,2.42,8.88147549488579,8.86115869592717,11.1333730570548,,,8.88147549488579
2019/4/3,2.423,8.88168858218783,9.32433616799257,12.2446225427097,,,8.88168858218783
2019/4/2,2.418,9.8276000751349,9.35318408462851,12.240968946726,,,9.8276000751349
2019/4/1,2.424,9.88640960073714,9.38992189345812,13.1635930977684,,,9.88640960073714
2019/3/29,2.439,9.69525445506252,9.27120562686499,13.2107037788658,,,9.69525445506252
2019/3/28,2.415,9.11034691434057,8.96257072694049,13.062399169359,,,9.11034691434057
2019/3/27,2.428,8.99798382394926,10.5635075114337,13.0208731687114,,,8.99798382394926
2019/3/26,2.426,9.46827228057894,11.0837870784011,13.045663459807,,,9.46827228057894
2019/3/25,2.472,6.90458713139915,10.2136842628173,12.6801738278437,,,6.90458713139915
2019/3/22,2.47,7.10888475711874,10.2150297633708,12.68385835479,,,7.10888475711874
2019/3/21,2.461,7.15713861382058,10.3253929980611,12.6868280895219,,,7.15713861382058
2019/3/20,2.467,7.3595398070213,10.6015657081627,12.7724354156216,,,7.3595398070213
2019/3/19,2.462,7.40927973157837,10.7723888115867,13.2629730597845,,,7.40927973157837
2019/3/18,2.457,7.41974542771924,10.7803234641236,13.2682052659725,,,7.41974542771924
2019/3/15,2.457,7.57682151059616,10.7803234641236,13.2787546456016,,,7.57682151059616
2019/3/14,2.438,7.192482910111,10.7673221003312,13.4786462204665,,,7.192482910111
2019/3/13,2.441,8.30630386571339,10.8488245260926,13.6586360948807,,,8.30630386571339
2019/3/12,2.446,8.47540572206375,10.8378016056574,13.6779549724794,,,8.47540572206375
2019/3/11,2.452,8.43808459223528,10.8264183406486,14.200736649181,,,8.43808459223528
2019/3/8,2.452,8.54779531590691,10.8327386086451,14.3385801605423,,,8.54779531590691
2019/3/7,2.436,8.52703889158455,11.793833298184,14.2930921230678,,,8.52703889158455
2019/3/6,2.441,9.33734359888439,12.0374213530264,14.2975918019787,,,9.33734359888439
2019/3/5,2.449,9.34043655063447,13.5602896118071,14.3738275941605,,,9.34043655063447
2019/3/4,2.457,9.38933772335242,13.546273523862,14.6134588087649,,,9.38933772335242
2019/3/1,2.457,9.39500133983013,14.7688415251933,14.6495249579246,,,9.39500133983013
2019/2/28,2.427,8.52377850727421,14.6233753592748,14.478612301657,,,8.52377850727421
2019/2/27,2.437,11.4135101172432,14.5873535941162,14.4523248738493,,,11.4135101172432
2019/2/26,2.442,12.363425299505,14.5814117614389,14.935423264969,,,12.363425299505
2019/2/25,2.45,12.6138580862196,14.587492642774,14.9631273099113,,,12.6138580862196
2019/2/22,2.445,12.6110518471139,14.8390869708054,14.9616695143351,,,12.6110518471139
2019/2/21,2.424,12.5384938248594,14.7091851021617,14.9625025314372,,,12.5384938248594
2019/2/20,2.417,12.972761331597,14.7172416513771,14.9893557277119,,,12.972761331597
2019/2/19,2.427,13.1467688673683,14.7998410530394,15.339261483934,,,13.1467688673683
2019/2/15,2.435,13.1168389612858,15.4163466513669,15.3153028383942,,,13.1168389612858
2019/2/14,2.419,12.9256645300312,15.3577418860366,15.2768663218458,,,12.9256645300312
2019/2/13,2.424,13.1451321354221,15.3579409907831,15.2661574224635,,,13.1451321354221
2019/2/12,2.427,13.2705612675001,15.7133615233474,15.3296892097501,,,13.2705612675001
2019/2/11,2.437,13.1957526621261,15.9144361233337,15.3083861739827,,,13.1957526621261
2019/2/8,2.43,13.1798494277128,15.9363957760489,15.3120554950395,,,13.1798494277128
2019/2/7,2.399,12.435876339049,16.348835161079,15.1296492772515,,,12.435876339049
2019/2/6,2.411,14.1012718339182,16.4740457075441,15.1070487876658,,,14.1012718339182
2019/2/5,2.404,14.4822773426535,16.4673420445763,16.558990111379,,,14.4822773426535
2019/2/4,2.412,16.7782570180757,16.457186266659,16.5633106033833,,,16.7782570180757
2019/2/1,2.425,16.7106776026556,16.5189349905525,16.5506325676687,,,16.7106776026556
2019/1/31,2.396,18.1976430832388,16.6348151870214,16.6243176263513,,,18.1976430832388
2019/1/30,2.404,18.3700191759709,16.6511233362786,16.6026105697878,,,18.3700191759709
2019/1/29,2.414,18.3232240020321,16.6225288127068,16.5755651908815,,,18.3232240020321
2019/1/28,2.409,18.3093546251352,16.6273984299459,16.5906883693386,,,18.3093546251352
2019/1/25,2.407,18.3656339100257,17.2628033182183,16.5906085546489,,,18.3656339100257
2019/1/24,2.35,16.9054664435609,16.376835758916,15.9513569586057,,,16.9054664435609
2019/1/23,2.381,16.3696687577272,16.0248594717628,15.7058660713842,,,16.3696687577272
2019/1/22,2.399,16.1989436004246,16.0070704413114,,,,16.1989436004246
2019/1/18,2.399,16.3956826068422,16.0549948538663,,,,16.3956826068422
2019/1/17,2.381,17.3523369991045,16.5020625140167,,,,17.3523369991045
2019/1/16,2.404,17.0261971888834,16.2911482287342,,,,17.0261971888834
2019/1/15,2.422,16.7977280024498,16.1539693908227,,,,16.7977280024498
2019/1/14,2.427,17.4373581124797,16.1350354338262,,,,17.4373581124797
2019/1/11,2.427,17.8621091115816,16.216562955812,,,,17.8621091115816
2019/1/10,2.409,17.7568497630348,16.1782458145004,,,,17.7568497630348
2019/1/9,2.422,18.7729968971724,16.10533462375,,,,18.7729968971724
2019/1/8,2.424,19.0075396809218,16.0954774427355,,,,19.0075396809218
2019/1/7,2.419,19.0169246289642,16.1203662448641,,,,19.0169246289642
2019/1/4,2.422,19.0461128353708,18.03337078684,,,,19.0461128353708
2019/1/3,2.373,18.1272721450265,17.5338910535315,,,,18.1272721450265
2019/1/2,2.396,18.3529488293044,17.374713124034,,,,18.3529488293044
2018/12/31,2.458,15.9558627344224,16.3515936947976,,,,15.9558627344224
2018/12/28,2.463,15.9596647281754,16.3303466401401,,,,15.9596647281754
2018/12/27,2.404,14.0905214521211,15.4185612960535,,,,14.0905214521211
2018/12/26,2.424,14.954556492054,15.2462262346051,,,,14.954556492054
2018/12/24,2.424,15.1558198491058,15.2402996316387,,,,15.1558198491058
2018/12/21,2.427,15.1151511146787,15.2268480919419,,,,15.1151511146787
2018/12/20,2.417,15.4126080474385,15.242111217219,,,,15.4126080474385
2018/12/19,2.389,15.1632457049344,,,,,15.1632457049344
2018/12/18,2.384,16.1273087218261,,,,,16.1273087218261
2018/12/17,2.391,16.0419822935353,,,,,16.0419822935353
2018/12/14,2.409,15.7248415931056,,,,,15.7248415931056
2018/12/13,2.365,14.7255330140839,,,,,14.7255330140839
2018/12/12,2.358,14.8903479685082,,,,,14.8903479685082
2018/12/11,2.35,14.9389955059329,,,,,14.9389955059329
2018/12/10,2.381,14.0956323240372,,,,,14.0956323240372
2018/12/7,2.407,13.3624397692072,,,,,13.3624397692072
2018/12/6,2.396,13.3766370395653,,,,,13.3766370395653
2018/12/4,2.349,16.2983717753248,,,,,16.2983717753248
2018/12/3,2.324,16.2539709834583,,,,,16.2539709834583
2018/11/30,2.324,16.4127412528671,,,,,16.4127412528671
2018/11/29,2.33,17.0160304569613,,,,,17.0160304569613
2018/11/28,2.348,16.7013820218179,,,,,16.7013820218179
2018/11/27,2.314,16.1825984791451,,,,,16.1825984791451
2018/11/26,2.324,16.1047278361464,,,,,16.1047278361464
2018/11/23,2.329,16.0438729375567,,,,,16.0438729375567
2018/11/21,2.332,16.0170824383067,,,,,16.0170824383067
2018/11/20,2.286,14.8402959250048,,,,,14.8402959250048
2018/11/19,2.298,,,,,,
2018/11/16,2.296,,,,,,
2018/11/15,2.312,,,,,,
2018/11/14,2.322,,,,,,
2018/11/13,2.281,,,,,,
2018/11/9,2.278,,,,,,
2018/11/8,2.279,,,,,,
2018/11/7,2.279,,,,,,
2018/11/6,2.26,,,,,,
2018/11/5,2.265,,,,,,
2018/11/2,2.268,,,,,,
2018/11/1,2.263,,,,,,
2018/10/31,2.251,,,,,,
2018/10/30,2.173,,,,,,
2018/10/29,2.181,,,,,,
2018/10/26,2.191,,,,,,
2018/10/25,2.217,,,,,,
2018/10/24,2.218,,,,,,
2018/10/23,2.209,,,,,,
2018/10/22,2.214,,,,,,
2018/10/19,2.212,,,,,,
2018/10/18,2.212,,,,,,
2018/10/17,2.215,,,,,,
